result_id,report_id,cohort_id,arm_id,analysis_sample_id,followup_months,followup_basis,measurement_age_years,mean_years_since_onset,outcome_construct,outcome_verbatim,result_role,ascertainment,ascertainment_window_months,n_employed,n_outcome_observed,n_assessed,n_alive_eligible,n_entered,reported_percentage_base,denominator_basis,missing_data_method,source_locator,derivation_component_result_ids,derivation_justification,derivation_mutually_exclusive,derivation_exhaustive,derivation_zero_separable,checked_by,conflict_status,conflict_note,adjusted_measure,adjusted_effect,adjusted_se,mean_age,perc_female,n_female,n_female_denominator,perc_post_secondary,n_post_secondary,n_post_secondary_denominator,perc_employed_baseline,n_employed_baseline,n_employed_baseline_denominator,notes
peebo2022_cohort_t12m_employment_all154,peebo2022,tallinn_fep,cohort,all_at_12m_154,12,since_baseline,,,unclear,"Table 2a/2b row ""Employment%"". The report gives NO definition of employment anywhere. The only structure available is the mutually exclusive baseline classification in Table 1 (p. 209): ""Employed 88 (44.2) / Unemployed 57 (28.6) / Student 28 (14.1) / Permanent incapacity for work 1 (0.5) / No answer 25 (12.6)"", in which students are counted separately from the employed. Narrative: ""After 2 years, employment was significantly higher than at baseline, increased by 14% (from 43.9% at baseline to 57.9% at the two-year follow-up).""",reported,point_prevalence,,,154,154,,199,154,unclear,complete_case,"Table 2b, p. 210; narrative Results, Early assessment, p. 209",,,,,,,unresolved,"UNRESOLVED. Table 2b is headed ""all patients that participated in different follow-up"" with the 12-month column labelled n = 154, and prints Employment 47.7% against that base. No integer numerator over 154 yields 47.7% under any rounding convention: 73/154 = 47.40% and 74/154 = 48.05%. The same 47.7% is printed in Table 2a for the 107 completers, where 51/107 = 47.66% is consistent. CANDIDATE RESOLUTION, recorded as a candidate and NOT applied (prompt rule 14): the 12-month cell of Table 2b appears to repeat Table 2a's completer figure rather than to have been computed on 154. The same table's 6-month unemployment cell (9.9% on n = 166) is likewise unattainable with any integer numerator (16/166 = 9.64%, 17/166 = 10.24%), so the problem is not isolated. An author reply giving the numerators for Table 2b would resolve it.",,,,28.4,,,,,,,,88,199,"NO NUMERATOR EXISTS IN THIS REPORT. Employment at every follow-up is printed as a percentage only; n_employed is left blank rather than back-calculated, which is why peebo2022 carries report_quantifiable = no. outcome_construct is `unclear` because the report never defines what ""Employment"" counted (prompt stop rule: the construct is never defined); the Table 1 category structure suggests paid employment excluding students, but that is an inference, not the source. Timepoints are months after discharge from the index admission (""Assessments were done at admission and 6 (except Q-les-Q), 12 and 24 months after discharge""). The 6-month figures are not extracted: they fall below the review's twelve-month minimum. Nested against the completer rows; do not pool this row with peebo2022_cohort_t12m_employment_completers. Retained because it records that a larger analysis population exists at 12 months and that its printed proportion is not reproducible. denominator_basis is `unclear` rather than `outcome_observed`: Table 2b states n = 154 participated at 12 months, but its own printed percentage cannot be produced on that base, so what the 47.7% was divided by is not established."
petrakis2019_cohort_prog_vocact_any,petrakis2019,stvincents_ips,cohort,program_136,,calendar_end_common,,,vocational_activity,"""Across both clinics 46.3% of program participants (N = 63) achieved an employment outcome."" Table 3 row ""Employment Outcome 63 46.3%""; Table 4 row ""Clients placed into work 63 46.3%"". Table 3 note: ""In some instances participants achieved more than one employment placement and these were often varied between competitive and non-competitive jobs. Therefore, participants are considered to have achieved a competitive employment outcome if one or more jobs were competitive. Those participants with both non-competitive and non-specified placements has been labelled as non-specified. All percentages were calculated using N values as denominators.""",reported,any_time_during_followup,,63,136,136,,137,136,outcome_observed,not_stated,"Table 3, p. 541; Table 4, p. 542; narrative Results, Employment outcomes, p. 540",,,,,,,none,,,,,39,,33,136,,15,136,,,,"FOLLOW-UP IS NOT AN ELAPSED TIME. Outcomes are attainment ""during their engagement in the IPS program"", which ran March 2006 to February 2013 and closed for everyone at once when the Commonwealth DES funding changed; individual engagement periods are never reported. Elapsed follow-up therefore varies from days to 84 months with a shared calendar end, which is followup_basis = calendar_end_common under D12.8 and is barred from every landmark horizon. followup_months is left blank rather than filled with the 84-month programme span, which is not any participant's follow-up. NOT paid_any, despite the label ""employment outcome"". Table 4 shows that the 92 placements behind this count include Volunteer Work (3) and an Unpaid Work Experience Position (1), so some participants counted here attained only unpaid activity, and the report does not say how many. 63 = 31 competitive + 8 non-competitive + 24 type not specified. Denominator is the study cohort N = 136 of 137 referred and engaged, per the Table 3 note ""All percentages were calculated using N values as denominators""; 63/136 = 46.3%, 31/136 = 22.8%, 8/136 = 5.9%, 24/136 = 17.6%, 17/136 = 12.5%, all as printed."
petrakis2019_cohort_prog_paidcomp,petrakis2019,stvincents_ips,cohort,program_136,,calendar_end_common,,,paid_competitive,"""Overall, 22.8% (N = 31) of participants achieved a confirmed competitive open employment role"". Table 3 row ""Competitive Employment 31 22.8%""; Table 4 row ""Clients placed into competitive work 31 22.8%"".",reported,any_time_during_followup,,31,136,136,,137,136,outcome_observed,not_stated,"Table 3, p. 541; Table 4, p. 542; narrative Results, Employment outcomes, p. 540",,,,,,,none,,,,,39,,33,136,,15,136,,,,"FOLLOW-UP IS NOT AN ELAPSED TIME. Outcomes are attainment ""during their engagement in the IPS program"", which ran March 2006 to February 2013 and closed for everyone at once when the Commonwealth DES funding changed; individual engagement periods are never reported. Elapsed follow-up therefore varies from days to 84 months with a shared calendar end, which is followup_basis = calendar_end_common under D12.8 and is barred from every landmark horizon. followup_months is left blank rather than filled with the 84-month programme span, which is not any participant's follow-up. Competitive open employment in the Australian labour market, obtained with IPS support; support does not make a mainstream job sheltered, so this is paid_competitive. It is a subtype and must never substitute for paid_any. NESTED within petrakis2019_cohort_prog_vocact_any. Denominator is the study cohort N = 136 of 137 referred and engaged, per the Table 3 note ""All percentages were calculated using N values as denominators""; 63/136 = 46.3%, 31/136 = 22.8%, 8/136 = 5.9%, 24/136 = 17.6%, 17/136 = 12.5%, all as printed."
petrakis2019_cohort_prog_vocact_noncomp,petrakis2019,stvincents_ips,cohort,program_136,,calendar_end_common,,,vocational_activity,"Table 3 row ""Non-competitive Employment 8 5.9%"". The placement-level composition of non-competitive placements is given in Table 4: ""Non-competitive employment 15 16.3% / Social Firm 4 4.3% / Transitional Employment Program 5 5.4% / Sheltered Employment 2 2.2% / Volunteer Work 3 3.3% / Unpaid Work Experience Position 1 1.1%"".",reported,any_time_during_followup,,8,136,136,,137,136,outcome_observed,not_stated,"Table 3, p. 541; Table 4, p. 542; narrative Results, Employment outcomes, p. 540",,,,,,,none,,,,,39,,33,136,,15,136,,,,"FOLLOW-UP IS NOT AN ELAPSED TIME. Outcomes are attainment ""during their engagement in the IPS program"", which ran March 2006 to February 2013 and closed for everyone at once when the Commonwealth DES funding changed; individual engagement periods are never reported. Elapsed follow-up therefore varies from days to 84 months with a shared calendar end, which is followup_basis = calendar_end_common under D12.8 and is barred from every landmark horizon. followup_months is left blank rather than filled with the 84-month programme span, which is not any participant's follow-up. Coded vocational_activity, NOT paid_sheltered_noncompetitive: the non-competitive category demonstrably mixes paid sheltered work with volunteer and unpaid work experience, and the person-level split between paid and unpaid is not recoverable (Table 4 counts placements, not people). NESTED within petrakis2019_cohort_prog_vocact_any. Denominator is the study cohort N = 136 of 137 referred and engaged, per the Table 3 note ""All percentages were calculated using N values as denominators""; 63/136 = 46.3%, 31/136 = 22.8%, 8/136 = 5.9%, 24/136 = 17.6%, 17/136 = 12.5%, all as printed."
petrakis2019_cohort_prog_unclear_notspec,petrakis2019,stvincents_ips,cohort,program_136,,calendar_end_common,,,unclear,"Table 3 row ""Not specified 24 17.6%"", with the narrative ""outcome type was not specified for 17.6% (N = 24) of placements"" and ""organisational processes interrupted the consistent recording of data on this variable and type of employment (competitive or non-competitive) was not specified for 17.6% of the working group; this may or may not indicate that the competitive employment rate was considerably higher.""",reported,any_time_during_followup,,24,136,136,,137,136,outcome_observed,not_stated,"Table 3, p. 541; Table 4, p. 542; narrative Results, Employment outcomes, p. 540",,,,,,,none,,,,,39,,33,136,,15,136,,,,"FOLLOW-UP IS NOT AN ELAPSED TIME. Outcomes are attainment ""during their engagement in the IPS program"", which ran March 2006 to February 2013 and closed for everyone at once when the Commonwealth DES funding changed; individual engagement periods are never reported. Elapsed follow-up therefore varies from days to 84 months with a shared calendar end, which is followup_basis = calendar_end_common under D12.8 and is barred from every landmark horizon. followup_months is left blank rather than filled with the 84-month programme span, which is not any participant's follow-up. Recorded so that the unclassified fraction is visible rather than absorbed into either subtype. NESTED within petrakis2019_cohort_prog_vocact_any. The narrative calls 17.6% a proportion of placements in one sentence and of the working group in another; Table 3's denominator note settles it as participants. Denominator is the study cohort N = 136 of 137 referred and engaged, per the Table 3 note ""All percentages were calculated using N values as denominators""; 63/136 = 46.3%, 31/136 = 22.8%, 8/136 = 5.9%, 24/136 = 17.6%, 17/136 = 12.5%, all as printed."
petrakis2019_cohort_prog_edu,petrakis2019,stvincents_ips,cohort,program_136,,calendar_end_common,,,education_or_training,"Table 3 rows ""Education Outcome 17 12.5% / Certificate/Diploma Level 15 11.0% / University Level 2 1.5%"".",reported,any_time_during_followup,,17,136,136,,137,136,outcome_observed,not_stated,"Table 3, p. 541; Table 4, p. 542; narrative Results, Employment outcomes, p. 540",,,,,,,none,,,,,39,,33,136,,15,136,,,,"FOLLOW-UP IS NOT AN ELAPSED TIME. Outcomes are attainment ""during their engagement in the IPS program"", which ran March 2006 to February 2013 and closed for everyone at once when the Commonwealth DES funding changed; individual engagement periods are never reported. Elapsed follow-up therefore varies from days to 84 months with a shared calendar end, which is followup_basis = calendar_end_common under D12.8 and is barred from every landmark horizon. followup_months is left blank rather than filled with the 84-month programme span, which is not any participant's follow-up. Coded education_or_training: 15 of the 17 are Australian Certificate or Diploma qualifications, which are vocational education and training, and 2 are university, and the report does not say whether these participants were simultaneously employed, so education_only would misstate it. May overlap the employment rows; do not add. Denominator is the study cohort N = 136 of 137 referred and engaged, per the Table 3 note ""All percentages were calculated using N values as denominators""; 63/136 = 46.3%, 31/136 = 22.8%, 8/136 = 5.9%, 24/136 = 17.6%, 17/136 = 12.5%, all as printed."
ringbom2023_cohort_age28_paidany,ringbom2023,fi_birth_1987,cohort,psychosis_288,,chronological_age,28,,paid_any,"Derived from Table 1 row ""Working / 0 year: 85"" for the 288 with any nonaffective psychotic disorder. Construct defined at Methods, Definitions of Outcomes, p. 92: ""Employment was defined as receiving any salary that contributed to a pension scheme.""",derived,any_time_during_followup,96,203,288,288,288,288,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,"Complement of the printed zero band: 288 in the arm minus 85 with 0 years of working = 203 who worked in at least one calendar year during 2008-2015. The Working bands are 0 year / 1-4 year / >=5 year, are mutually exclusive and exhaustive (85 + 101 + 102 = 288, matching the arm total), and the lowest band is EXACTLY zero rather than a residual low-intensity band, so zero work is separable and paid_any is identified (D12.3, contrast rautio2016 whose lowest band is <25%). CORROBORATED BY THE AUTHORS: ""It is also important to note that 71% of the 288 diagnosed with a psychotic disorder by 2004-2007 had worked at some point during 2008-2015 and the figure for those with a diagnosis of schizophrenia or a schizoaffective disorder was 54%"" (Discussion, p. 95); 203/288 = 70.5% and 46/86 = 53.5%. No count was back-calculated from a percentage: every input is a printed integer.",yes,yes,yes,pending_stage_g_human_check,none,,,,,,,153,288,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Cumulative attainment over eight years, not point prevalence, so it does not enter the primary pool. Full band table for this arm: Working 0 year 85, 1-4 year 101, >=5 year 102."
ringbom2023_cohort_age28_paidthresh,ringbom2023,fi_birth_1987,cohort,psychosis_288,,chronological_age,28,,paid_intensity_threshold,"Table 1 row ""Working / >= 5 year: 102"" for the 288 with any nonaffective psychotic disorder, i.e. salary contributing to a pension scheme in at least five of the eight calendar years 2008-2015. ""Employment was defined as receiving any salary that contributed to a pension scheme"" (Methods, p. 92).",reported,period_prevalence,96,102,288,288,288,288,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,,,,,,none,,,,,,,153,288,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Threshold-defined and therefore precisely specified, not `unclear` (D12.3a). It excludes everyone who worked in one to four of the eight years, so it never substitutes for paid_any."
ringbom2023_cohort_age28_eet,ringbom2023,fi_birth_1987,cohort,psychosis_288,,chronological_age,28,,paid_or_education_or_training,"Table 1 row ""Not in education, employment or training / 0 year: 99"" for the 288 with any nonaffective psychotic disorder, i.e. no calendar year of NEET during 2008-2015. Defined at Methods, Definitions of Outcomes, p. 92: ""Subjects were regarded as long-term NEET if they had not been working, studying on parental leave or taking part in jobseekers' programmes for five calendar years between 2008 and 2015. Employment was defined as receiving any salary that contributed to a pension scheme. Being in education was defined as receiving any student benefits. Parental leave was defined as receiving childcare benefits. Participating in jobseekers' programmes was counted as training.""",reported,period_prevalence,96,99,288,288,288,288,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,,,,,,none,,,,,,,153,288,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. NEET is the source composite and is coded paid_or_education_or_training under D12.1; it never enters the primary pool. THE NUMERATOR IS THE COMPLEMENT OF NEET, not NEET itself: 99 had zero years of NEET, i.e. were working, studying, on parental leave or in a jobseekers' programme in every one of the eight years. NOTE that the source composite also counts PARENTAL LEAVE, which is neither employment, education nor training; the definition is quoted in full so that the departure is visible. The paper's headline figure is the opposite tail: long-term NEET for >=5 years is 103 of 288 (35.8%), with 1-4 years 86. 'Any EET at some point' is NOT identified by these bands, because the >=5 year band pools people with five to eight NEET years; it is bounded only by 185 <= any-EET <= 288."
ringbom2023_cohort_age28_training,ringbom2023,fi_birth_1987,cohort,psychosis_288,,chronological_age,28,,training_only,"Table 1 row ""Training / Any time: 138"" for the 288 with any nonaffective psychotic disorder. Defined at Methods, Definitions of Outcomes, p. 92: ""Participating in jobseekers' programmes was counted as training.""",reported,any_time_during_followup,96,138,288,288,288,288,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,,,,,,none,,,,,,,153,288,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Registered secondary outcome. Training here means participation in a mainstream jobseekers' programme run by the unemployment agency, not paid work, and overlaps the employment and education rows; do not add."
ringbom2023_cohort_age28_education,ringbom2023,fi_birth_1987,cohort,psychosis_288,,chronological_age,28,,education_only,"Derived from Table 1 row ""Studying / 0 year: 159"" for the 288 with any nonaffective psychotic disorder. Defined at Methods, Definitions of Outcomes, p. 92: ""Being in education was defined as receiving any student benefits.""",derived,any_time_during_followup,96,129,288,288,288,288,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,Complement of the printed zero band: 288 minus 159 with 0 years of studying = 129 who received student benefits in at least one calendar year during 2008-2015. The Studying bands 0 year / 1-4 year / >=5 year are mutually exclusive and exhaustive (159 + 84 + 45 = 288) and the lowest band is exactly zero. Every input is a printed integer; nothing was back-calculated from a percentage.,yes,yes,,pending_stage_g_human_check,none,,,,,,,153,288,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Registered secondary outcome. The source does NOT establish whether these individuals were also in paid work, so education_only is used in its activity-type sense and must not be read as 'education instead of employment'; it overlaps the employment rows and must not be added to them."
ringbom2023_sz_sza_age28_paidany,ringbom2023,fi_birth_1987,sz_sza,szsza_86,,chronological_age,28,,paid_any,"Derived from Table 1 row ""Working / 0 year: 40"" for the 86 with schizophrenia or schizoaffective disorder. Construct defined at Methods, Definitions of Outcomes, p. 92: ""Employment was defined as receiving any salary that contributed to a pension scheme.""",derived,any_time_during_followup,96,46,86,86,86,86,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,"Complement of the printed zero band: 86 in the arm minus 40 with 0 years of working = 46 who worked in at least one calendar year during 2008-2015. The Working bands are 0 year / 1-4 year / >=5 year, are mutually exclusive and exhaustive (40 + 29 + 17 = 86, matching the arm total), and the lowest band is EXACTLY zero rather than a residual low-intensity band, so zero work is separable and paid_any is identified (D12.3, contrast rautio2016 whose lowest band is <25%). CORROBORATED BY THE AUTHORS: ""It is also important to note that 71% of the 288 diagnosed with a psychotic disorder by 2004-2007 had worked at some point during 2008-2015 and the figure for those with a diagnosis of schizophrenia or a schizoaffective disorder was 54%"" (Discussion, p. 95); 203/288 = 70.5% and 46/86 = 53.5%. No count was back-calculated from a percentage: every input is a printed integer.",yes,yes,yes,pending_stage_g_human_check,unresolved,"UNRESOLVED. The size of the schizophrenia or schizoaffective group is stated twice and differently. Results, Labor Market Outcomes, p. 93: ""The 86 subjects diagnosed with schizophrenia or schizoaffective disorders were more likely to be not studying..."", and Table 1's column is headed ""Schizophrenia (n = 86)"" with every band summing to 86 (40+29+17, 61+18+7, 75+11+0, 13+24+49) and with 68 F20 plus 18 F25 = 86 in the Results diagnosis breakdown. Results, Clinical Characteristics, p. 95 instead says ""These were for the 137 (47.6%) with schizophrenia or a schizoaffective disorder"", and 137/288 = 47.6% is internally consistent with its own percentage. CANDIDATE RESOLUTION, recorded as a candidate and NOT applied (prompt rule 14): 86 is anchored by four independent sums and by the abstract's 57.0% (49/86 = 56.98%), so 137 is probably a different or later ascertainment of the same diagnoses used only in Supplementary Table 1, which is not held. Until an author or the supplement says so, every result attached to this subgroup is blocked.",,,,,,,,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Cumulative attainment over eight years, not point prevalence, so it does not enter the primary pool. Full band table for this arm: Working 0 year 40, 1-4 year 29, >=5 year 17."
ringbom2023_sz_sza_age28_paidthresh,ringbom2023,fi_birth_1987,sz_sza,szsza_86,,chronological_age,28,,paid_intensity_threshold,"Table 1 row ""Working / >= 5 year: 17"" for the 86 with schizophrenia or schizoaffective disorder, i.e. salary contributing to a pension scheme in at least five of the eight calendar years 2008-2015. ""Employment was defined as receiving any salary that contributed to a pension scheme"" (Methods, p. 92).",reported,period_prevalence,96,17,86,86,86,86,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,,,,,,unresolved,"UNRESOLVED. The size of the schizophrenia or schizoaffective group is stated twice and differently. Results, Labor Market Outcomes, p. 93: ""The 86 subjects diagnosed with schizophrenia or schizoaffective disorders were more likely to be not studying..."", and Table 1's column is headed ""Schizophrenia (n = 86)"" with every band summing to 86 (40+29+17, 61+18+7, 75+11+0, 13+24+49) and with 68 F20 plus 18 F25 = 86 in the Results diagnosis breakdown. Results, Clinical Characteristics, p. 95 instead says ""These were for the 137 (47.6%) with schizophrenia or a schizoaffective disorder"", and 137/288 = 47.6% is internally consistent with its own percentage. CANDIDATE RESOLUTION, recorded as a candidate and NOT applied (prompt rule 14): 86 is anchored by four independent sums and by the abstract's 57.0% (49/86 = 56.98%), so 137 is probably a different or later ascertainment of the same diagnoses used only in Supplementary Table 1, which is not held. Until an author or the supplement says so, every result attached to this subgroup is blocked.",,,,,,,,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Threshold-defined and therefore precisely specified, not `unclear` (D12.3a). It excludes everyone who worked in one to four of the eight years, so it never substitutes for paid_any."
ringbom2023_sz_sza_age28_eet,ringbom2023,fi_birth_1987,sz_sza,szsza_86,,chronological_age,28,,paid_or_education_or_training,"Table 1 row ""Not in education, employment or training / 0 year: 13"" for the 86 with schizophrenia or schizoaffective disorder, i.e. no calendar year of NEET during 2008-2015. Defined at Methods, Definitions of Outcomes, p. 92: ""Subjects were regarded as long-term NEET if they had not been working, studying on parental leave or taking part in jobseekers' programmes for five calendar years between 2008 and 2015. Employment was defined as receiving any salary that contributed to a pension scheme. Being in education was defined as receiving any student benefits. Parental leave was defined as receiving childcare benefits. Participating in jobseekers' programmes was counted as training.""",reported,period_prevalence,96,13,86,86,86,86,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,,,,,,unresolved,"UNRESOLVED. The size of the schizophrenia or schizoaffective group is stated twice and differently. Results, Labor Market Outcomes, p. 93: ""The 86 subjects diagnosed with schizophrenia or schizoaffective disorders were more likely to be not studying..."", and Table 1's column is headed ""Schizophrenia (n = 86)"" with every band summing to 86 (40+29+17, 61+18+7, 75+11+0, 13+24+49) and with 68 F20 plus 18 F25 = 86 in the Results diagnosis breakdown. Results, Clinical Characteristics, p. 95 instead says ""These were for the 137 (47.6%) with schizophrenia or a schizoaffective disorder"", and 137/288 = 47.6% is internally consistent with its own percentage. CANDIDATE RESOLUTION, recorded as a candidate and NOT applied (prompt rule 14): 86 is anchored by four independent sums and by the abstract's 57.0% (49/86 = 56.98%), so 137 is probably a different or later ascertainment of the same diagnoses used only in Supplementary Table 1, which is not held. Until an author or the supplement says so, every result attached to this subgroup is blocked.",,,,,,,,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. NEET is the source composite and is coded paid_or_education_or_training under D12.1; it never enters the primary pool. THE NUMERATOR IS THE COMPLEMENT OF NEET, not NEET itself: 13 had zero years of NEET, i.e. were working, studying, on parental leave or in a jobseekers' programme in every one of the eight years. NOTE that the source composite also counts PARENTAL LEAVE, which is neither employment, education nor training; the definition is quoted in full so that the departure is visible. The paper's headline figure is the opposite tail: long-term NEET for >=5 years is 49 of 86 (57.0%), with 1-4 years 24. 'Any EET at some point' is NOT identified by these bands, because the >=5 year band pools people with five to eight NEET years; it is bounded only by 37 <= any-EET <= 86."
ringbom2023_sz_sza_age28_training,ringbom2023,fi_birth_1987,sz_sza,szsza_86,,chronological_age,28,,training_only,"Table 1 row ""Training / Any time: 31"" for the 86 with schizophrenia or schizoaffective disorder. Defined at Methods, Definitions of Outcomes, p. 92: ""Participating in jobseekers' programmes was counted as training.""",reported,any_time_during_followup,96,31,86,86,86,86,,outcome_observed,register_complete,"Table 1, p. 93 (Status during 2008-2015); outcome definitions Methods, Definitions of Outcomes, p. 92",,,,,,,unresolved,"UNRESOLVED. The size of the schizophrenia or schizoaffective group is stated twice and differently. Results, Labor Market Outcomes, p. 93: ""The 86 subjects diagnosed with schizophrenia or schizoaffective disorders were more likely to be not studying..."", and Table 1's column is headed ""Schizophrenia (n = 86)"" with every band summing to 86 (40+29+17, 61+18+7, 75+11+0, 13+24+49) and with 68 F20 plus 18 F25 = 86 in the Results diagnosis breakdown. Results, Clinical Characteristics, p. 95 instead says ""These were for the 137 (47.6%) with schizophrenia or a schizoaffective disorder"", and 137/288 = 47.6% is internally consistent with its own percentage. CANDIDATE RESOLUTION, recorded as a candidate and NOT applied (prompt rule 14): 86 is anchored by four independent sums and by the abstract's 57.0% (49/86 = 56.98%), so 137 is probably a different or later ascertainment of the same diagnoses used only in Supplementary Table 1, which is not held. Until an author or the supplement says so, every result attached to this subgroup is blocked.",,,,,,,,,,,,,,"MEASUREMENT IS AGE-ANCHORED, NOT ELAPSED (D12.3b). Every cohort member was born in 1987, so the 2008-2015 observation window is the same eight calendar years and the same ages (20-28) for all of them, while time since the first psychosis diagnosis (2004-2007) varies from 8 to 11 years and is never used or reported. followup_basis = chronological_age and followup_months is left blank; measurement_age_years = 28 is the age at the end of the window, which runs from age 20 or 21 (the abstract and Methods say 20-28, Table 1's title says 21-28). Not assignable to any landmark horizon. Registered secondary outcome. Training here means participation in a mainstream jobseekers' programme run by the unemployment agency, not paid work, and overlaps the employment and education rows; do not add."
