rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
domenicano2025_cohort_t12m_unclear__jbi8_statistical_analysis,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,unclear,"This particular cell reconciles (49/139 = 35.3%; men 35/102 = 34.3%, women 14/37 = 37.8%, 35 + 14 = 49), but the same table's 12-month NEET row does not: the male cell is printed as 50 where both the printed total of 35 and the cell's own 24.5% require 25. Across Table 2 the employment rows do not reconcile: Student, Employed and NEET counts sum to 109 of 139 at 12 months and 85 of 101 at 24 months (and to 177 against 174 at baseline in Table 1), so the categories are neither exclusive nor exhaustive as printed and the report never says why.","Table 2, p. 7; Table 1, p. 5",claude-opus-5,,
domenicano2025_cohort_t12m_unclear__jbi9_response_rate,domenicano2025_cohort_t12m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"139 of the 174 entering (79.9%) were available at 12 months; the 35 absent were discharged (21) or dropped out (14) and were excluded rather than followed, because follow-up assessments were conducted only for those who remained in care.","Figure 1, p. 4; Methods 2.3, p. 3",claude-opus-5,,unclear
domenicano2025_cohort_t24m_unclear__jbi1_sample_frame,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,yes,"Consecutive admissions to the single early intervention service covering the Ferrara catchment, which is an appropriate frame for first-episode psychosis treated in early intervention there.","Methods 2.1 Setting and 2.2 Participants, p. 2-3",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi2_participant_sampling,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,yes,"All patients consecutively admitted between 2012 and February 2025 who met the enrolment criteria were included, with the exclusions itemised in Figure 1 (no psychosis diagnosis 29, CHR 11, outside the age range 18), so there is no sampling step to bias.","Methods 2.2, p. 3; Figure 1, p. 4",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi3_sample_size,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"174 entering, 139 at 12 months and 101 at 24 months give wide intervals, and the authors state that 'the sample was underpowered to detect significant differences in outcomes between the sexes'.","Figure 1, p. 4; Discussion, p. 9",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi4_subjects_setting_described,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age at admission and at onset, sex, country of birth, marital and parental status, living situation, education, employment status, diagnosis, DUP, substance use, family history and treatment, and the service model and referral routes are described.","Table 1, p. 5-6; Methods 2.1, p. 2",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi5_coverage_of_sample,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"'Follow-up assessments were conducted only for individuals who remained in care throughout the study period', so 35 of 174 are absent by 12 months and a further 37 by 24 months. Of those, 44 were discharged, and the authors acknowledge that discharge occurred 'either due to significant clinical improvement or for other reasons', which makes the missingness informative for a functional outcome.","Methods 2.3, p. 3; Figure 1, p. 4; Limitations, p. 9",claude-opus-5,,unclear
domenicano2025_cohort_t24m_unclear__jbi6_condition_identification,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,"Diagnosis is defined by explicit ICD-9 code ranges for affective and non-affective psychosis, CHR individuals were excluded by design, and organic psychosis and intellectual disability are programme exclusions.","Methods 2.2, p. 3",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi7_condition_measurement,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,no,"Employment status is taken from the electronic health record and the report never defines what counted as employed, whether it required remuneration, or how the Student, Employed and NEET indicators relate to one another; only NEET is defined, and then only by expanding the acronym.","Methods 2.3, p. 3; Tables 1 and 2, p. 5 and 7",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi8_statistical_analysis,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,no,"The denominator for this result is contradicted: 104 individuals (78 men) in the results text against 101 (76 men, 25 women) in Figure 1 and Table 2, while Figure 1's own subtraction from 139 gives 102 (76 men, 26 women). The 12-month figures agree exactly across the same three places, so this is a contradiction rather than two different quantities. Across Table 2 the employment rows do not reconcile: Student, Employed and NEET counts sum to 109 of 139 at 12 months and 85 of 101 at 24 months (and to 177 against 174 at baseline in Table 1), so the categories are neither exclusive nor exhaustive as printed and the report never says why.","Results 3.2, p. 4; Figure 1, p. 4; Table 2, p. 7",claude-opus-5,,
domenicano2025_cohort_t24m_unclear__jbi9_response_rate,domenicano2025_cohort_t24m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"101 of the 174 entering (58.0%) were available at 24 months on the figure's and table's own count, and the report gives a second, incompatible figure of 104 in the text; either way more than 40% of those entering are absent and were excluded rather than followed.","Figure 1, p. 4; Results 3.2, p. 4; Methods 2.3, p. 3",claude-opus-5,,unclear
domenicano2025_cohort_t12m_eet__jbi1_sample_frame,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,yes,"Consecutive admissions to the single early intervention service covering the Ferrara catchment, which is an appropriate frame for first-episode psychosis treated in early intervention there.","Methods 2.1 Setting and 2.2 Participants, p. 2-3",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi2_participant_sampling,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,yes,"All patients consecutively admitted between 2012 and February 2025 who met the enrolment criteria were included, with the exclusions itemised in Figure 1 (no psychosis diagnosis 29, CHR 11, outside the age range 18), so there is no sampling step to bias.","Methods 2.2, p. 3; Figure 1, p. 4",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi3_sample_size,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"174 entering, 139 at 12 months and 101 at 24 months give wide intervals, and the authors state that 'the sample was underpowered to detect significant differences in outcomes between the sexes'.","Figure 1, p. 4; Discussion, p. 9",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi4_subjects_setting_described,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age at admission and at onset, sex, country of birth, marital and parental status, living situation, education, employment status, diagnosis, DUP, substance use, family history and treatment, and the service model and referral routes are described.","Table 1, p. 5-6; Methods 2.1, p. 2",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi5_coverage_of_sample,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"'Follow-up assessments were conducted only for individuals who remained in care throughout the study period', so 35 of 174 are absent by 12 months and a further 37 by 24 months. Of those, 44 were discharged, and the authors acknowledge that discharge occurred 'either due to significant clinical improvement or for other reasons', which makes the missingness informative for a functional outcome.","Methods 2.3, p. 3; Figure 1, p. 4; Limitations, p. 9",claude-opus-5,,unclear
domenicano2025_cohort_t12m_eet__jbi6_condition_identification,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,"Diagnosis is defined by explicit ICD-9 code ranges for affective and non-affective psychosis, CHR individuals were excluded by design, and organic psychosis and intellectual disability are programme exclusions.","Methods 2.2, p. 3",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi7_condition_measurement,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,unclear,"NEET is defined only by expanding the acronym (Not in Education, Employment or Training) with no operational rule, no source and no window, and the report gives no definition of the employment component at all.","Methods 2.3, p. 3",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi8_statistical_analysis,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,no,"The 12-month NEET row does not sum: the printed male count of 50 and female count of 10 give 60 against a printed total of 35, while 25 men is required both by the total and by the male cell's own printed 24.5% of 102. The total is the numerator of the derived EET count. Across Table 2 the employment rows do not reconcile: Student, Employed and NEET counts sum to 109 of 139 at 12 months and 85 of 101 at 24 months (and to 177 against 174 at baseline in Table 1), so the categories are neither exclusive nor exhaustive as printed and the report never says why.","Table 2, p. 7",claude-opus-5,,
domenicano2025_cohort_t12m_eet__jbi9_response_rate,domenicano2025_cohort_t12m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"139 of the 174 entering (79.9%) were available at 12 months; the 35 absent were discharged (21) or dropped out (14) and were excluded rather than followed, because follow-up assessments were conducted only for those who remained in care.","Figure 1, p. 4; Methods 2.3, p. 3",claude-opus-5,,unclear
domenicano2025_cohort_t24m_eet__jbi1_sample_frame,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,yes,"Consecutive admissions to the single early intervention service covering the Ferrara catchment, which is an appropriate frame for first-episode psychosis treated in early intervention there.","Methods 2.1 Setting and 2.2 Participants, p. 2-3",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi2_participant_sampling,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,yes,"All patients consecutively admitted between 2012 and February 2025 who met the enrolment criteria were included, with the exclusions itemised in Figure 1 (no psychosis diagnosis 29, CHR 11, outside the age range 18), so there is no sampling step to bias.","Methods 2.2, p. 3; Figure 1, p. 4",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi3_sample_size,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"174 entering, 139 at 12 months and 101 at 24 months give wide intervals, and the authors state that 'the sample was underpowered to detect significant differences in outcomes between the sexes'.","Figure 1, p. 4; Discussion, p. 9",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi4_subjects_setting_described,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age at admission and at onset, sex, country of birth, marital and parental status, living situation, education, employment status, diagnosis, DUP, substance use, family history and treatment, and the service model and referral routes are described.","Table 1, p. 5-6; Methods 2.1, p. 2",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi5_coverage_of_sample,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"'Follow-up assessments were conducted only for individuals who remained in care throughout the study period', so 35 of 174 are absent by 12 months and a further 37 by 24 months. Of those, 44 were discharged, and the authors acknowledge that discharge occurred 'either due to significant clinical improvement or for other reasons', which makes the missingness informative for a functional outcome.","Methods 2.3, p. 3; Figure 1, p. 4; Limitations, p. 9",claude-opus-5,,unclear
domenicano2025_cohort_t24m_eet__jbi6_condition_identification,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,"Diagnosis is defined by explicit ICD-9 code ranges for affective and non-affective psychosis, CHR individuals were excluded by design, and organic psychosis and intellectual disability are programme exclusions.","Methods 2.2, p. 3",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi7_condition_measurement,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,unclear,"NEET is defined only by expanding the acronym with no operational rule, source or window, and the employment component is nowhere defined.","Methods 2.3, p. 3",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi8_statistical_analysis,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,no,"The 24-month NEET cells reconcile among themselves (20 + 2 = 22; 22/101 = 21.8%) but sit on a denominator the report gives three incompatible values for (104 in the text, 101 in Figure 1 and Table 2, 102 from Figure 1's own subtraction), and the derived complement moves with whichever is right. Across Table 2 the employment rows do not reconcile: Student, Employed and NEET counts sum to 109 of 139 at 12 months and 85 of 101 at 24 months (and to 177 against 174 at baseline in Table 1), so the categories are neither exclusive nor exhaustive as printed and the report never says why.","Results 3.2, p. 4; Figure 1, p. 4; Table 2, p. 7",claude-opus-5,,
domenicano2025_cohort_t24m_eet__jbi9_response_rate,domenicano2025_cohort_t24m_eet,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"101 of the 174 entering (58.0%) were available at 24 months on the figure's and table's own count, and the report gives a second, incompatible figure of 104 in the text; either way more than 40% of those entering are absent and were excluded rather than followed.","Figure 1, p. 4; Results 3.2, p. 4; Methods 2.3, p. 3",claude-opus-5,,unclear
drake2015_szsud_t12m_paidcomp__jbi1_sample_frame,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,no,"The frame is clients selected for co-occurring substance use disorder, high service use in the past two years, homelessness or unstable housing and poor independent living skills at two inner-city centres. That is a high-need subgroup rather than a frame for psychosis prevalence, and the authors themselves raise recruitment bias as an explanation for the observed improvement.","Methods, Study Group, p. 203; Discussion, p. 206",claude-opus-5,,unclear
drake2015_szsud_t12m_paidcomp__jbi2_participant_sampling,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,unclear,"The report states the eligibility criteria and the enrolment window (August 1993 to July 1998) but does not say how the 198 were identified or approached within the two centres, or how many were screened or declined.","Methods, Study Group and Procedures, p. 203",claude-opus-5,,
drake2015_szsud_t12m_paidcomp__jbi3_sample_size,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"150 at entry falling to 70 to 90 interviewed per year in the naturalistic phase gives wide intervals around proportions of 12% to 28%, and no sample size justification is given for the seven-year analysis.","Table 3, p. 207",claude-opus-5,,
drake2015_szsud_t12m_paidcomp__jbi4_subjects_setting_described,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age, race, sex, marital status, education, diagnosis and each substance use disorder, split by complete and incomplete follow-up as well as in total, and the two cities and the service model are described.","Table 1, p. 205; Methods, Overview, p. 203",claude-opus-5,,
drake2015_szsud_t12m_paidcomp__jbi5_coverage_of_sample,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"The analysed 150 are the schizophrenia-spectrum subset of the 198 enrolled, only consenting participants joined the four-year naturalistic extension, and 106 of 150 (70.7%) completed at least one interview during years 4 to 7.","Methods, Overview and Study Group, p. 203; Results, p. 204",claude-opus-5,,
drake2015_szsud_t12m_paidcomp__jbi6_condition_identification,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,Clinician research interviewers established diagnoses of mental and substance use disorders using the Structured Clinical Interview for DSM-III-R.,"Measures, Background Demographics and Diagnoses, p. 203",claude-opus-5,,
drake2015_szsud_t12m_paidcomp__jbi7_condition_measurement,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,unclear,"The construct is defined precisely (an integrated work setting paying at least minimum wage, contracted to the individual directly rather than to a programme or agency) but the ascertainment window is not: the recovery benchmark says 'for at least 1 day in the past 6 months' while the Table 3 row is labelled 'Competitive job past y'. Six months and a year are different estimands.","Measures, Recovery Score, p. 204; Table 3, p. 207",claude-opus-5,,
drake2015_szsud_t12m_paidcomp__jbi8_statistical_analysis,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,no,"No cell of the competitive-employment row is consistent with the column N printed above it: 20/150 = 13% against a printed 14%, 15/72 = 21% against 16%, 20/70 = 29% against 23%, 27/90 = 30% against 28%. The printed percentages are the ones quoted in the abstract and discussion, so each cell has an unprinted denominator of its own, and at years 4 to 7 the implied denominators exceed the number said to have been interviewed. No proportion can be reconstructed without dividing a count by a rounded percentage.","Table 3, p. 207; Abstract, p. 202; Discussion, p. 206",claude-opus-5,,unclear
drake2015_szsud_t12m_paidcomp__jbi9_response_rate,drake2015_szsud_t12m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"133 of the 150 entering the analysed subgroup (88.7%) were interviewed in the 1 Year column, and the fall is abrupt at the transition from the trial to the naturalistic phase (131 at year 3 to 72 at year 4). 106 of 150 (70.7%) completed at least one interview across years 4 to 7. The authors report that completers did not differ from non-completers on baseline characteristics, which is a partial but not a sufficient answer.","Table 3, 1 Year column, p. 207; Results, Baseline Characteristics, p. 204",claude-opus-5,,unclear
drake2015_szsud_t24m_paidcomp__jbi1_sample_frame,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,no,"The frame is clients selected for co-occurring substance use disorder, high service use in the past two years, homelessness or unstable housing and poor independent living skills at two inner-city centres. That is a high-need subgroup rather than a frame for psychosis prevalence, and the authors themselves raise recruitment bias as an explanation for the observed improvement.","Methods, Study Group, p. 203; Discussion, p. 206",claude-opus-5,,unclear
drake2015_szsud_t24m_paidcomp__jbi2_participant_sampling,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,unclear,"The report states the eligibility criteria and the enrolment window (August 1993 to July 1998) but does not say how the 198 were identified or approached within the two centres, or how many were screened or declined.","Methods, Study Group and Procedures, p. 203",claude-opus-5,,
drake2015_szsud_t24m_paidcomp__jbi3_sample_size,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"150 at entry falling to 70 to 90 interviewed per year in the naturalistic phase gives wide intervals around proportions of 12% to 28%, and no sample size justification is given for the seven-year analysis.","Table 3, p. 207",claude-opus-5,,
drake2015_szsud_t24m_paidcomp__jbi4_subjects_setting_described,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age, race, sex, marital status, education, diagnosis and each substance use disorder, split by complete and incomplete follow-up as well as in total, and the two cities and the service model are described.","Table 1, p. 205; Methods, Overview, p. 203",claude-opus-5,,
drake2015_szsud_t24m_paidcomp__jbi5_coverage_of_sample,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"The analysed 150 are the schizophrenia-spectrum subset of the 198 enrolled, only consenting participants joined the four-year naturalistic extension, and 106 of 150 (70.7%) completed at least one interview during years 4 to 7.","Methods, Overview and Study Group, p. 203; Results, p. 204",claude-opus-5,,
drake2015_szsud_t24m_paidcomp__jbi6_condition_identification,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,Clinician research interviewers established diagnoses of mental and substance use disorders using the Structured Clinical Interview for DSM-III-R.,"Measures, Background Demographics and Diagnoses, p. 203",claude-opus-5,,
drake2015_szsud_t24m_paidcomp__jbi7_condition_measurement,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,unclear,"The construct is defined precisely (an integrated work setting paying at least minimum wage, contracted to the individual directly rather than to a programme or agency) but the ascertainment window is not: the recovery benchmark says 'for at least 1 day in the past 6 months' while the Table 3 row is labelled 'Competitive job past y'. Six months and a year are different estimands.","Measures, Recovery Score, p. 204; Table 3, p. 207",claude-opus-5,,
drake2015_szsud_t24m_paidcomp__jbi8_statistical_analysis,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,no,"No cell of the competitive-employment row is consistent with the column N printed above it: 20/150 = 13% against a printed 14%, 15/72 = 21% against 16%, 20/70 = 29% against 23%, 27/90 = 30% against 28%. The printed percentages are the ones quoted in the abstract and discussion, so each cell has an unprinted denominator of its own, and at years 4 to 7 the implied denominators exceed the number said to have been interviewed. No proportion can be reconstructed without dividing a count by a rounded percentage.","Table 3, p. 207; Abstract, p. 202; Discussion, p. 206",claude-opus-5,,unclear
drake2015_szsud_t24m_paidcomp__jbi9_response_rate,drake2015_szsud_t24m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"129 of the 150 entering the analysed subgroup (86.0%) were interviewed in the 2 Year column, and the fall is abrupt at the transition from the trial to the naturalistic phase (131 at year 3 to 72 at year 4). 106 of 150 (70.7%) completed at least one interview across years 4 to 7. The authors report that completers did not differ from non-completers on baseline characteristics, which is a partial but not a sufficient answer.","Table 3, 2 Year column, p. 207; Results, Baseline Characteristics, p. 204",claude-opus-5,,unclear
drake2015_szsud_t36m_paidcomp__jbi1_sample_frame,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi1_sample_frame,,no,"The frame is clients selected for co-occurring substance use disorder, high service use in the past two years, homelessness or unstable housing and poor independent living skills at two inner-city centres. That is a high-need subgroup rather than a frame for psychosis prevalence, and the authors themselves raise recruitment bias as an explanation for the observed improvement.","Methods, Study Group, p. 203; Discussion, p. 206",claude-opus-5,,unclear
drake2015_szsud_t36m_paidcomp__jbi2_participant_sampling,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi2_participant_sampling,,unclear,"The report states the eligibility criteria and the enrolment window (August 1993 to July 1998) but does not say how the 198 were identified or approached within the two centres, or how many were screened or declined.","Methods, Study Group and Procedures, p. 203",claude-opus-5,,
drake2015_szsud_t36m_paidcomp__jbi3_sample_size,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi3_sample_size,,unclear,"150 at entry falling to 70 to 90 interviewed per year in the naturalistic phase gives wide intervals around proportions of 12% to 28%, and no sample size justification is given for the seven-year analysis.","Table 3, p. 207",claude-opus-5,,
drake2015_szsud_t36m_paidcomp__jbi4_subjects_setting_described,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi4_subjects_setting_described,,yes,"Table 1 gives age, race, sex, marital status, education, diagnosis and each substance use disorder, split by complete and incomplete follow-up as well as in total, and the two cities and the service model are described.","Table 1, p. 205; Methods, Overview, p. 203",claude-opus-5,,
drake2015_szsud_t36m_paidcomp__jbi5_coverage_of_sample,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi5_coverage_of_sample,,no,"The analysed 150 are the schizophrenia-spectrum subset of the 198 enrolled, only consenting participants joined the four-year naturalistic extension, and 106 of 150 (70.7%) completed at least one interview during years 4 to 7.","Methods, Overview and Study Group, p. 203; Results, p. 204",claude-opus-5,,
drake2015_szsud_t36m_paidcomp__jbi6_condition_identification,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi6_condition_identification,,yes,Clinician research interviewers established diagnoses of mental and substance use disorders using the Structured Clinical Interview for DSM-III-R.,"Measures, Background Demographics and Diagnoses, p. 203",claude-opus-5,,
drake2015_szsud_t36m_paidcomp__jbi7_condition_measurement,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi7_condition_measurement,,unclear,"The construct is defined precisely (an integrated work setting paying at least minimum wage, contracted to the individual directly rather than to a programme or agency) but the ascertainment window is not: the recovery benchmark says 'for at least 1 day in the past 6 months' while the Table 3 row is labelled 'Competitive job past y'. Six months and a year are different estimands.","Measures, Recovery Score, p. 204; Table 3, p. 207",claude-opus-5,,
drake2015_szsud_t36m_paidcomp__jbi8_statistical_analysis,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi8_statistical_analysis,,no,"No cell of the competitive-employment row is consistent with the column N printed above it: 20/150 = 13% against a printed 14%, 15/72 = 21% against 16%, 20/70 = 29% against 23%, 27/90 = 30% against 28%. The printed percentages are the ones quoted in the abstract and discussion, so each cell has an unprinted denominator of its own, and at years 4 to 7 the implied denominators exceed the number said to have been interviewed. No proportion can be reconstructed without dividing a count by a rounded percentage.","Table 3, p. 207; Abstract, p. 202; Discussion, p. 206",claude-opus-5,,unclear
drake2015_szsud_t36m_paidcomp__jbi9_response_rate,drake2015_szsud_t36m_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 9 items)",jbi9_response_rate,,no,"131 of the 150 entering the analysed subgroup (87.3%) were interviewed in the 3 Year column, and the fall is abrupt at the transition from the trial to the naturalistic phase (131 at year 3 to 72 at year 4). 106 of 150 (70.7%) completed at least one interview across years 4 to 7. The authors report that completers did not differ from non-completers on baseline characteristics, which is a partial but not a sufficient answer.","Table 3, 3 Year column, p. 207; Results, Baseline Characteristics, p. 204",claude-opus-5,,unclear
