rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
andersen2024_fep_cohort_t12m_paidany__jbi9_response_rate,andersen2024_fep_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi9_response_rate,,no,"At 12 months, vocational status was observed for 578 of the 1574 who entered the cohort (36.7%): 643 were still in the programme and 65 of those had the item missing. The low rate is acknowledged and is addressed with multiple imputation for the modelled treatment effect, but the descriptive proportion extracted here is complete-case, and the authors state that NEET status may itself have influenced disengagement.","Table 2, p. 880; Study limitations, p. 882",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi1_sample_frame,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi1_sample_frame,,yes,"All young people aged 12-25 accessing the headspace Early Psychosis programme for first-episode psychosis at 15 centres in six clusters across Australia. Appropriate for an early-intervention-service psychosis population, though not for a general-population psychosis prevalence.","Methods, Setting and Participants, pp. 876-877",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi2_participant_sampling,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi2_participant_sampling,,yes,Consecutive service users over a defined window who consented to service-evaluation data use; only the first episode of care per person is analysed and no further selection is applied.,"Methods, Participants and Measures, p. 877",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi3_sample_size,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi3_sample_size,,yes,1574 at service entry and 578 with observed vocational status at 12 months; large for this estimand.,"Table 2, p. 880",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi4_subjects_setting_described,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi4_subjects_setting_described,,yes,"Age, gender, sexual orientation, First Nations status, socio-economic index, duration of untreated psychosis, BPRS and K10 are tabulated, and the service model is described in detail.","Table 1, p. 879; Methods, Setting, p. 876",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi5_coverage_of_sample,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi5_coverage_of_sample,,no,"Data collection stopped when treatment ended, so the analysed denominator falls with time in the programme and the vocational functioning of everyone who left the service is unknown. The authors name this as an important limitation.","Study limitations, p. 882; Table 2, p. 880",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi6_condition_identification,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi6_condition_identification,,yes,First-episode psychosis status was determined by hEP clinicians against the Comprehensive Assessment of At Risk Mental States criteria at entry to the service.,"Methods, Participants, p. 877",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi7_condition_measurement,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi7_condition_measurement,,unclear,Education and employment status is self-reported by the young person at each 90-day assessment into a routine Minimum Data Set with an explicit NEET definition but no reported reliability checks; the authors note vulnerability to variation in clinicians' interpretation of items and to data-entry error.,"Methods, Vocational outcome measures, p. 877; Study limitations, p. 882",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi8_statistical_analysis,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi8_statistical_analysis,,yes,"Descriptive proportions are given on the observed denominator with the missing count printed for every cell, and the four categories sum exactly to that denominator at every timepoint. The longitudinal models use multiple imputation with a complete-case comparison reported alongside.","Table 2, p. 880; Methods, Statistical analysis, pp. 877-878",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_educonly__jbi9_response_rate,andersen2024_fep_cohort_t12m_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi9_response_rate,,no,"At 12 months, vocational status was observed for 578 of the 1574 who entered the cohort (36.7%): 643 were still in the programme and 65 of those had the item missing. The low rate is acknowledged and is addressed with multiple imputation for the modelled treatment effect, but the descriptive proportion extracted here is complete-case, and the authors state that NEET status may itself have influenced disengagement.","Table 2, p. 880; Study limitations, p. 882",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi1_sample_frame,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi1_sample_frame,,yes,"All young people aged 12-25 accessing the headspace Early Psychosis programme for first-episode psychosis at 15 centres in six clusters across Australia. Appropriate for an early-intervention-service psychosis population, though not for a general-population psychosis prevalence.","Methods, Setting and Participants, pp. 876-877",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi2_participant_sampling,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi2_participant_sampling,,yes,Consecutive service users over a defined window who consented to service-evaluation data use; only the first episode of care per person is analysed and no further selection is applied.,"Methods, Participants and Measures, p. 877",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi3_sample_size,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi3_sample_size,,yes,1574 at service entry and 578 with observed vocational status at 12 months; large for this estimand.,"Table 2, p. 880",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi4_subjects_setting_described,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi4_subjects_setting_described,,yes,"Age, gender, sexual orientation, First Nations status, socio-economic index, duration of untreated psychosis, BPRS and K10 are tabulated, and the service model is described in detail.","Table 1, p. 879; Methods, Setting, p. 876",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi5_coverage_of_sample,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi5_coverage_of_sample,,no,"Data collection stopped when treatment ended, so the analysed denominator falls with time in the programme and the vocational functioning of everyone who left the service is unknown. The authors name this as an important limitation.","Study limitations, p. 882; Table 2, p. 880",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi6_condition_identification,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi6_condition_identification,,yes,First-episode psychosis status was determined by hEP clinicians against the Comprehensive Assessment of At Risk Mental States criteria at entry to the service.,"Methods, Participants, p. 877",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi7_condition_measurement,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi7_condition_measurement,,unclear,Education and employment status is self-reported by the young person at each 90-day assessment into a routine Minimum Data Set with an explicit NEET definition but no reported reliability checks; the authors note vulnerability to variation in clinicians' interpretation of items and to data-entry error.,"Methods, Vocational outcome measures, p. 877; Study limitations, p. 882",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi8_statistical_analysis,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi8_statistical_analysis,,yes,"Descriptive proportions are given on the observed denominator with the missing count printed for every cell, and the four categories sum exactly to that denominator at every timepoint. The longitudinal models use multiple imputation with a complete-case comparison reported alongside.","Table 2, p. 880; Methods, Statistical analysis, pp. 877-878",claude-opus-5 (batch F05),,
andersen2024_fep_cohort_t12m_paideduc__jbi9_response_rate,andersen2024_fep_cohort_t12m_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi9_response_rate,,no,"At 12 months, vocational status was observed for 578 of the 1574 who entered the cohort (36.7%): 643 were still in the programme and 65 of those had the item missing. The low rate is acknowledged and is addressed with multiple imputation for the modelled treatment effect, but the descriptive proportion extracted here is complete-case, and the authors state that NEET status may itself have influenced disengagement.","Table 2, p. 880; Study limitations, p. 882",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi1_sample_frame,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi1_sample_frame,,yes,First-episode early-onset psychosis participants aged 10 to 17 pooled from four Danish clinical studies recruited from inpatient and outpatient psychiatric units between 1998 and 2016. Appropriate for an EOP clinical population; the authors note it is a smaller Capital-Region sample and less representative than a nationwide register cohort.,"Methods section 2.1, p. 49; Discussion section 4.1, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi2_participant_sampling,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi2_participant_sampling,,unclear,"Participants entered through four separate clinical studies with different designs, one of them a randomised antipsychotic trial, and the individual studies' inclusion and exclusion criteria are given only in supplementary Table A.1, which is not in the article PDF.","Methods section 2.1, p. 49 ('Detailed information on recruitment, study design and in- and exclusion criteria in the individual clinical studies is reported elsewhere [...] and summarized in Table A.1')",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi3_sample_size,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi3_sample_size,,yes,"205 EOP participants with 198 contributing the employment outcome; adequate for a proportion, although the authors note limited power for the multivariable models.","Results section 3.1, p. 51; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi4_subjects_setting_described,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi4_subjects_setting_described,,yes,"Age, sex, cohort of origin, parental employment, education and household income, the full ICD-10 diagnostic distribution, PANSS, duration of untreated psychosis, IQ, cognitive measures and substance use are tabulated.","Table 1, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi5_coverage_of_sample,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi5_coverage_of_sample,,yes,"Outcome data were retrieved from national registers for every participant clinically assessed at baseline; primary source of income was missing for only 3 EOP participants, and 4 who had died are excluded from the denominator.","Table 2, p. 52 and its footnotes a and c; Strengths and limitations, p. 55",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi6_condition_identification,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi6_condition_identification,,yes,"ICD-10 diagnoses established at baseline with the K-SADS-PL or SCAN version 2.1, with the diagnostic distribution printed.","Methods section 2.2.2, p. 49; Table 1, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi7_condition_measurement,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi7_condition_measurement,,unclear,"Register ascertainment is uniform across participants, but the measure is main source of income over the last year of follow-up, which is a period rather than a point measure and which classifies supported employment together with social benefits; and because the census date is a fixed calendar date, participants were measured at elapsed follow-ups ranging from 4.5 to 23.5 years.","Methods section 2.3, p. 49; Results section 3.2, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi8_statistical_analysis,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi8_statistical_analysis,,unclear,"The employment cells are internally consistent (106 + 43 + 49 = 198, and 46% in competitive employment or education reproduces exactly), but the report carries arithmetic discrepancies elsewhere that bear on its general reporting accuracy: mean follow-up is 11.1 years in the text against 11.6 in Table 2, and 93.4% is stated for any psychiatric inpatient day against 171 of 205 (83.4%) in Table 2. No confidence interval is given for the proportion.","Results sections 3.1 and 3.2, pp. 51-52; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paidcomp__jbi9_response_rate,andersen2026_cohort_fu_paidcomp,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi9_response_rate,,yes,"Register linkage delivered near-complete follow-up: the authors state that follow-up data were obtained on all participants clinically assessed at baseline, and 198 of the 201 alive participants (98.5%) have a recorded primary source of income.","Strengths and limitations, p. 55; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi1_sample_frame,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi1_sample_frame,,yes,First-episode early-onset psychosis participants aged 10 to 17 pooled from four Danish clinical studies recruited from inpatient and outpatient psychiatric units between 1998 and 2016. Appropriate for an EOP clinical population; the authors note it is a smaller Capital-Region sample and less representative than a nationwide register cohort.,"Methods section 2.1, p. 49; Discussion section 4.1, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi2_participant_sampling,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi2_participant_sampling,,unclear,"Participants entered through four separate clinical studies with different designs, one of them a randomised antipsychotic trial, and the individual studies' inclusion and exclusion criteria are given only in supplementary Table A.1, which is not in the article PDF.","Methods section 2.1, p. 49 ('Detailed information on recruitment, study design and in- and exclusion criteria in the individual clinical studies is reported elsewhere [...] and summarized in Table A.1')",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi3_sample_size,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi3_sample_size,,yes,"205 EOP participants with 198 contributing the employment outcome; adequate for a proportion, although the authors note limited power for the multivariable models.","Results section 3.1, p. 51; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi4_subjects_setting_described,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi4_subjects_setting_described,,yes,"Age, sex, cohort of origin, parental employment, education and household income, the full ICD-10 diagnostic distribution, PANSS, duration of untreated psychosis, IQ, cognitive measures and substance use are tabulated.","Table 1, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi5_coverage_of_sample,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi5_coverage_of_sample,,yes,"Outcome data were retrieved from national registers for every participant clinically assessed at baseline; primary source of income was missing for only 3 EOP participants, and 4 who had died are excluded from the denominator.","Table 2, p. 52 and its footnotes a and c; Strengths and limitations, p. 55",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi6_condition_identification,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi6_condition_identification,,yes,"ICD-10 diagnoses established at baseline with the K-SADS-PL or SCAN version 2.1, with the diagnostic distribution printed.","Methods section 2.2.2, p. 49; Table 1, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi7_condition_measurement,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi7_condition_measurement,,unclear,"Register ascertainment is uniform across participants, but the measure is main source of income over the last year of follow-up, which is a period rather than a point measure and which classifies supported employment together with social benefits; and because the census date is a fixed calendar date, participants were measured at elapsed follow-ups ranging from 4.5 to 23.5 years.","Methods section 2.3, p. 49; Results section 3.2, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi8_statistical_analysis,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi8_statistical_analysis,,unclear,"The employment cells are internally consistent (106 + 43 + 49 = 198, and 46% in competitive employment or education reproduces exactly), but the report carries arithmetic discrepancies elsewhere that bear on its general reporting accuracy: mean follow-up is 11.1 years in the text against 11.6 in Table 2, and 93.4% is stated for any psychiatric inpatient day against 171 of 205 (83.4%) in Table 2. No confidence interval is given for the proportion.","Results sections 3.1 and 3.2, pp. 51-52; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_paideduc__jbi9_response_rate,andersen2026_cohort_fu_paideduc,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi9_response_rate,,yes,"Register linkage delivered near-complete follow-up: the authors state that follow-up data were obtained on all participants clinically assessed at baseline, and 198 of the 201 alive participants (98.5%) have a recorded primary source of income.","Strengths and limitations, p. 55; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi1_sample_frame,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi1_sample_frame,,yes,First-episode early-onset psychosis participants aged 10 to 17 pooled from four Danish clinical studies recruited from inpatient and outpatient psychiatric units between 1998 and 2016. Appropriate for an EOP clinical population; the authors note it is a smaller Capital-Region sample and less representative than a nationwide register cohort.,"Methods section 2.1, p. 49; Discussion section 4.1, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi2_participant_sampling,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi2_participant_sampling,,unclear,"Participants entered through four separate clinical studies with different designs, one of them a randomised antipsychotic trial, and the individual studies' inclusion and exclusion criteria are given only in supplementary Table A.1, which is not in the article PDF.","Methods section 2.1, p. 49 ('Detailed information on recruitment, study design and in- and exclusion criteria in the individual clinical studies is reported elsewhere [...] and summarized in Table A.1')",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi3_sample_size,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi3_sample_size,,yes,"205 EOP participants with 198 contributing the employment outcome; adequate for a proportion, although the authors note limited power for the multivariable models.","Results section 3.1, p. 51; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi4_subjects_setting_described,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi4_subjects_setting_described,,yes,"Age, sex, cohort of origin, parental employment, education and household income, the full ICD-10 diagnostic distribution, PANSS, duration of untreated psychosis, IQ, cognitive measures and substance use are tabulated.","Table 1, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi5_coverage_of_sample,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi5_coverage_of_sample,,yes,"Outcome data were retrieved from national registers for every participant clinically assessed at baseline; primary source of income was missing for only 3 EOP participants, and 4 who had died are excluded from the denominator.","Table 2, p. 52 and its footnotes a and c; Strengths and limitations, p. 55",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi6_condition_identification,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi6_condition_identification,,yes,"ICD-10 diagnoses established at baseline with the K-SADS-PL or SCAN version 2.1, with the diagnostic distribution printed.","Methods section 2.2.2, p. 49; Table 1, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi7_condition_measurement,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi7_condition_measurement,,unclear,"Register ascertainment is uniform across participants, but the measure is main source of income over the last year of follow-up, which is a period rather than a point measure and which classifies supported employment together with social benefits; and because the census date is a fixed calendar date, participants were measured at elapsed follow-ups ranging from 4.5 to 23.5 years.","Methods section 2.3, p. 49; Results section 3.2, p. 51",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi8_statistical_analysis,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi8_statistical_analysis,,unclear,"The employment cells are internally consistent (106 + 43 + 49 = 198, and 46% in competitive employment or education reproduces exactly), but the report carries arithmetic discrepancies elsewhere that bear on its general reporting accuracy: mean follow-up is 11.1 years in the text against 11.6 in Table 2, and 93.4% is stated for any psychiatric inpatient day against 171 of 205 (83.4%) in Table 2. No confidence interval is given for the proportion.","Results sections 3.1 and 3.2, pp. 51-52; Table 2, p. 52",claude-opus-5 (batch F05),,
andersen2026_cohort_fu_educonly__jbi9_response_rate,andersen2026_cohort_fu_educonly,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al.), 9 items",jbi9_response_rate,,yes,"Register linkage delivered near-complete follow-up: the authors state that follow-up data were obtained on all participants clinically assessed at baseline, and 198 of the 201 alive participants (98.5%) have a recorded primary source of income.","Strengths and limitations, p. 55; Table 2, p. 52",claude-opus-5 (batch F05),,
