rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
liangrong2021_cohort_t67m_paidoredu__jbi8_statistical_analysis,liangrong2021_cohort_t67m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi8_statistical_analysis,,yes,"Table 4 is arithmetically exact throughout: 89 at school plus 70 employed equals the printed 159 at school or employed, 159 plus 11 equals 170, and every percentage reproduces on 170. The admission table also reconciles, with 34+7+2+1 = 44 readmitted against a printed 44.","Table 4, p. 6",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_paidoredu__jbi9_response_rate,liangrong2021_cohort_t67m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi9_response_rate,,no,"61.6 per cent followed up over a median of 5.6 years. Loss of nearly four in ten, with only a three-variable drop-out comparison and no counts by reason, is a substantial and inadequately managed shortfall for a prevalence estimate.","Methods, p. 3; Table 1, p. 3",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi1_sample_frame,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi1_sample_frame,,unclear,"Interpretation applied consistently across every JBI assessment in this shard: the estimand is employment prevalence, so items 6 and 7 are read as covering ascertainment of the EMPLOYMENT outcome, and adequacy of the diagnostic sampling is carried by items 1 and 4. The frame is every first admission to the Department of Psychiatry of one tertiary hospital, the Third Affiliated Hospital of Sun Yat-sen University, with onset at or before age 14, over fourteen years. For a disorder with an incidence below 0.04 per cent a single specialist centre is a defensible frame and the recruitment window is long, but the estimate cannot speak for childhood-onset schizophrenia in China generally, and admission to a tertiary centre selects on severity and on family resources.","Methods, Participants, p. 2",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi2_participant_sampling,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi2_participant_sampling,,unclear,"All 276 patients meeting the criteria over 2000 to 2013 appear to have been taken, which would be census sampling within the frame, but the report never says the 276 are consecutive or complete, and it does not describe how they were identified from hospital records.","Methods, Participants, p. 2; Figure 1, p. 2",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi3_sample_size,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi3_sample_size,,yes,170 followed up is large for childhood-onset schizophrenia and gives 70/170 a 95 per cent binomial interval of roughly plus or minus 7 percentage points.,"Results, p. 5; Table 2, p. 4",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi4_subjects_setting_described,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi4_subjects_setting_described,,yes,"Table 2 describes the followed-up sample on sex, family history, age at first onset and first admission, age at end of follow-up, duration to first admission, duration of first admission, length of follow-up, DUP, hallucinations, delusions, negative symptoms, comorbid symptoms and medication, each with range, median and interquartile range where continuous.","Table 2, p. 4",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi5_coverage_of_sample,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi5_coverage_of_sample,,no,"Only 170 of 276 (61.6 per cent) were followed up. The 106 excluded are grouped under four different reasons without counts for each, and drop-outs were compared with completers on just three variables: sex, age of first onset and family history of psychiatric illness. Nothing compares them on severity, treatment or social circumstances, which are the variables most likely to predict both dropping out and not working.","Methods, p. 3; Table 1, p. 3",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi6_condition_identification,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi6_condition_identification,,unclear,"Interpretation applied consistently across every JBI assessment in this shard: the estimand is employment prevalence, so items 6 and 7 are read as covering ascertainment of the EMPLOYMENT outcome, and adequacy of the diagnostic sampling is carried by items 1 and 4. The whole definition is ""Occupational/educational status is defined and quantified as at school or employed, dropped out of school, or unemployed"". Employment is never defined, remuneration is never mentioned, and because the categories are mutually exclusive a person both at school and in paid work is counted only once, so the employed count may understate any paid work in a cohort with a median age of 18. Status was extracted from inpatient records, outpatient records and face-to-face follow-up meeting records by two clinicians, with two specialists checking the extraction.","Methods, Outcome Measures, p. 3; Methods, Assessment, p. 3",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi7_condition_measurement,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi7_condition_measurement,,no,"Status was recorded at each patient's own ""end of the follow-up"", and length of follow-up ranged from 0.2 to 16.8 years with a median of 5.6. The report never states what ends an individual's follow-up, so the 170 statuses were not measured at a common elapsed time and cannot have been measured in a standard way with respect to time since entry. This is also why the result is barred from every landmark horizon.","Table 2, p. 4; Methods, p. 3; Abstract, p. 1",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi8_statistical_analysis,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi8_statistical_analysis,,yes,"Table 4 is arithmetically exact throughout: 89 at school plus 70 employed equals the printed 159 at school or employed, 159 plus 11 equals 170, and every percentage reproduces on 170. The admission table also reconciles, with 34+7+2+1 = 44 readmitted against a printed 44.","Table 4, p. 6",claude-opus-5 (batch F09),,
liangrong2021_cohort_t67m_edu__jbi9_response_rate,liangrong2021_cohort_t67m_edu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi9_response_rate,,no,"61.6 per cent followed up over a median of 5.6 years. Loss of nearly four in ten, with only a three-variable drop-out comparison and no counts by reason, is a substantial and inadequately managed shortfall for a prevalence estimate.","Methods, p. 3; Table 1, p. 3",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi1_sample_frame,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi1_sample_frame,,yes,"Interpretation applied consistently across every JBI assessment in this shard: the estimand is employment prevalence, so items 6 and 7 are read as covering ascertainment of the EMPLOYMENT outcome, and adequacy of the diagnostic sampling is carried by items 1 and 4. Adults making their first psychiatric treatment contact for psychosis in the hospitals and outpatient clinics of the city of Helsinki and Helsinki University Hospital, which is an appropriate catchment-based frame for a first-episode population.","Methods, Participants, p. 2",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi2_participant_sampling,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi2_participant_sampling,,unclear,"Participants were interviewed ""as soon as possible after they had commenced treatment and were able to provide informed consent, as judged by the treating personnel"", so entry was gated by clinical judgement of capacity and by the timing of contact. Neither the number approached nor the number recruited to the parent study is reported.","Methods, Participants, p. 2",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi3_sample_size,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi3_sample_size,,no,"53 contribute the occupational outcome. 26/53 carries a 95 per cent binomial interval of roughly plus or minus 13 percentage points, and no power calculation is offered for the prevalence question. Small sample confirmed.","Table 1, p. 4; Results, p. 3",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi4_subjects_setting_described,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi4_subjects_setting_described,,yes,"Table 1 gives age, sex, years of education, baseline SOFAS, inpatient status, antipsychotic use and dose, and the diagnostic breakdown into schizophrenia spectrum, affective psychosis and other psychotic disorder, with the composition of each diagnostic group spelled out in a footnote.","Table 1, p. 4",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi5_coverage_of_sample,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi5_coverage_of_sample,,no,"The analysed sample is defined by data availability, not by recruitment: 67 had baseline cognitive data, 54 had both baseline cognitive and 1-year clinical data, and Table 1 is titled for that 54. The size of the recruited Helsinki Early Psychosis Study cohort is never printed, so the fraction of the identified sample covered cannot be computed at all, and the 13 with baseline cognitive data but no 1-year data are not characterised.","Results, p. 3; Table 1, p. 4",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi6_condition_identification,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi6_condition_identification,,unclear,"Interpretation applied consistently across every JBI assessment in this shard: the estimand is employment prevalence, so items 6 and 7 are read as covering ascertainment of the EMPLOYMENT outcome, and adequacy of the diagnostic sampling is carried by items 1 and 4. The outcome is stated precisely but it is a composite: ""working (full-time or part-time work) or studying and not being on sick leave"". Paid work cannot be separated from study, and the sick-leave clause removes people who hold a job but are currently signed off from it, which is a further departure from any paid employment. Ascertainment was from self-report and case records, a reasonable dual source.","Methods, outcome definitions, p. 3",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi7_condition_measurement,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi7_condition_measurement,,yes,"One stated definition applied to all participants at one common point, the 1-year interview, using both self-report and case records. Unlike the timepoint problem in other reports in this batch, the measurement moment here is fixed by protocol.","Methods, Participants, p. 2; Methods, outcome definitions, p. 3",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi8_statistical_analysis,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi8_statistical_analysis,,yes,"The proportion is printed directly as 26/53 (49.1%) and reproduces exactly. Note that the neighbouring remission row in the same table does not reproduce, 28/53 being printed as 51.9 per cent when 28/53 is 52.8 and 28/54 is 51.9, so the table is not uniformly reliable even though this row is; see inconsistencies.md.","Table 1, p. 4",claude-opus-5 (batch F09),,
lindgren2020_cohort_t12m_paidoredu__jbi9_response_rate,lindgren2020_cohort_t12m_paidoredu,jbi_prevalence,"JBI critical appraisal checklist for prevalence studies (Munn et al. 2020), 9 items",jbi9_response_rate,,unclear,"Within the 54-patient table the outcome is nearly complete, 53 of 54, but with the recruited cohort size unreported there is no denominator against which to judge a response rate.","Table 1, p. 4; Results, p. 3",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidany__rob2_1_randomisation,luo2019_act_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_1_randomisation,,low,"Adequate sequence generation and concealment, both by staff outside the study: ""one prepared an SPSS-generated restricted random assignment sequence to balance time of study entry and sample sizes on each arm of the study, and the other prepared sequentially numbered, opaque sealed envelopes for concealing the randomization sequence"", and ""Participants were informed of their group assignment at the end of the baseline interview after the written informed consent was signed"". Baseline characteristics were balanced on sex, marital status, previous work experience, age, education and prior hospitalisations; duration of illness differed (9.8 against 7.5 years, p = 0.037), which in a 60-patient trial with many comparisons is consistent with chance and was adjusted for in the Cox models.","Methods, Study population and recruitment, p. 970; Table 1, p. 973; Results, p. 972",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidany__rob2_2_deviations,luo2019_act_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_2_deviations,,some_concerns,"Participants, families and the treating team could not be blinded to ACT against usual care, and the intervention deliberately acts on the outcome: the ACT team included ""a part-time employment specialist"" and the services included ""setting goals for employment"". That is the intended effect of assignment rather than a deviation, but it means the estimate cannot be separated from the employment-specific component, and the control arm additionally received study-driven monthly telephone calls and 3-monthly home visits that are not part of routine 686 programme care. Analysis was modified intention-to-treat, excluding the two control participants never followed after baseline, which is a departure from intention-to-treat.","Methods, Study intervention and follow up, p. 970; Methods, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidany__rob2_3_missing_outcome_data,luo2019_act_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_3_missing_outcome_data,,some_concerns,"Missingness is entirely one-sided. ""All participants and their family caregivers in the ACT intervention group completed the 1-year study"", while in the control arm 2 of 30 were excluded from the modified intention-to-treat analysis and a further 2 of the remaining 28 were lost after the 9-month assessment and have their 12-month data ""regarded as missing"" while staying in the denominator of 28. For a cumulative at-any-time outcome that means 2 of the 28 controls were observed for 9 of the 12 months. With a control numerator of 1, a single unobserved re-employment among those 4 would change the control proportion materially, and no sensitivity analysis for missingness is reported.","Methods, Study intervention and follow up, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidany__rob2_4_outcome_measurement,luo2019_act_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_4_outcome_measurement,,some_concerns,"In favour: ""These evaluations were carried out by two evaluators who were unaffiliated with the study and their blinding about the treatment status of patients was strictly maintained throughout the study."" Against: the underlying information for days at work comes from the participant and family, who cannot be blinded and who knew the ACT team was working on employment goals, and the report states the reporting source explicitly for relapse days but not for re-employment days, so how employment was verified is unstated. The outcome definition itself is clear and identical across arms.","Methods, Study outcomes and data collection, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidany__rob2_5_selective_reporting,luo2019_act_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_5_selective_reporting,,some_concerns,"The trial is prospectively registered (ChiCTR-TRC-13003407) and ""the rates of symptom relapse and gainful employment"" are named among the secondary outcomes in the abstract, so employment was a prespecified secondary outcome rather than a post hoc find. But the registered analysis plan is not reproduced, the employment outcome is reported in three forms (proportion re-employed, mean days, and time to first re-employment) with no statement of which was prespecified as primary among them, and the paper does not report employment status at the 12-month timepoint at all, only cumulative attainment.","Methods, Study design, p. 970; Abstract, p. 969; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidany__rob2_overall,luo2019_act_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_overall,,high,"Four domains at some concerns, with two of them mutually reinforcing: all attrition falls in the control arm, and the control numerator is 1 of 28, so the effect estimate is highly sensitive to that one-sided missingness. Unblinded participant and family reporting of an outcome the intervention explicitly targeted compounds it. Randomisation itself was well done; the risk lies downstream of it.",Overall judgement across domains 1 to 5,claude-opus-5 (batch F09),,
luo2019_tau_t12m_paidany__rob2_1_randomisation,luo2019_tau_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_1_randomisation,,low,"Adequate sequence generation and concealment, both by staff outside the study: ""one prepared an SPSS-generated restricted random assignment sequence to balance time of study entry and sample sizes on each arm of the study, and the other prepared sequentially numbered, opaque sealed envelopes for concealing the randomization sequence"", and ""Participants were informed of their group assignment at the end of the baseline interview after the written informed consent was signed"". Baseline characteristics were balanced on sex, marital status, previous work experience, age, education and prior hospitalisations; duration of illness differed (9.8 against 7.5 years, p = 0.037), which in a 60-patient trial with many comparisons is consistent with chance and was adjusted for in the Cox models.","Methods, Study population and recruitment, p. 970; Table 1, p. 973; Results, p. 972",claude-opus-5 (batch F09),,
luo2019_tau_t12m_paidany__rob2_2_deviations,luo2019_tau_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_2_deviations,,some_concerns,"Participants, families and the treating team could not be blinded to ACT against usual care, and the intervention deliberately acts on the outcome: the ACT team included ""a part-time employment specialist"" and the services included ""setting goals for employment"". That is the intended effect of assignment rather than a deviation, but it means the estimate cannot be separated from the employment-specific component, and the control arm additionally received study-driven monthly telephone calls and 3-monthly home visits that are not part of routine 686 programme care. Analysis was modified intention-to-treat, excluding the two control participants never followed after baseline, which is a departure from intention-to-treat.","Methods, Study intervention and follow up, p. 970; Methods, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_tau_t12m_paidany__rob2_3_missing_outcome_data,luo2019_tau_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_3_missing_outcome_data,,some_concerns,"Missingness is entirely one-sided. ""All participants and their family caregivers in the ACT intervention group completed the 1-year study"", while in the control arm 2 of 30 were excluded from the modified intention-to-treat analysis and a further 2 of the remaining 28 were lost after the 9-month assessment and have their 12-month data ""regarded as missing"" while staying in the denominator of 28. For a cumulative at-any-time outcome that means 2 of the 28 controls were observed for 9 of the 12 months. With a control numerator of 1, a single unobserved re-employment among those 4 would change the control proportion materially, and no sensitivity analysis for missingness is reported.","Methods, Study intervention and follow up, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_tau_t12m_paidany__rob2_4_outcome_measurement,luo2019_tau_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_4_outcome_measurement,,some_concerns,"In favour: ""These evaluations were carried out by two evaluators who were unaffiliated with the study and their blinding about the treatment status of patients was strictly maintained throughout the study."" Against: the underlying information for days at work comes from the participant and family, who cannot be blinded and who knew the ACT team was working on employment goals, and the report states the reporting source explicitly for relapse days but not for re-employment days, so how employment was verified is unstated. The outcome definition itself is clear and identical across arms.","Methods, Study outcomes and data collection, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_tau_t12m_paidany__rob2_5_selective_reporting,luo2019_tau_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_5_selective_reporting,,some_concerns,"The trial is prospectively registered (ChiCTR-TRC-13003407) and ""the rates of symptom relapse and gainful employment"" are named among the secondary outcomes in the abstract, so employment was a prespecified secondary outcome rather than a post hoc find. But the registered analysis plan is not reproduced, the employment outcome is reported in three forms (proportion re-employed, mean days, and time to first re-employment) with no statement of which was prespecified as primary among them, and the paper does not report employment status at the 12-month timepoint at all, only cumulative attainment.","Methods, Study design, p. 970; Abstract, p. 969; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_tau_t12m_paidany__rob2_overall,luo2019_tau_t12m_paidany,rob2,Cochrane RoB 2 (2019),rob2_overall,,high,"Four domains at some concerns, with two of them mutually reinforcing: all attrition falls in the control arm, and the control numerator is 1 of 28, so the effect estimate is highly sensitive to that one-sided missingness. Unblinded participant and family reporting of an outcome the intervention explicitly targeted compounds it. Randomisation itself was well done; the risk lies downstream of it.",Overall judgement across domains 1 to 5,claude-opus-5 (batch F09),,
luo2019_act_t12m_paidcomp__rob2_1_randomisation,luo2019_act_t12m_paidcomp,rob2,Cochrane RoB 2 (2019),rob2_1_randomisation,,low,"Adequate sequence generation and concealment, both by staff outside the study: ""one prepared an SPSS-generated restricted random assignment sequence to balance time of study entry and sample sizes on each arm of the study, and the other prepared sequentially numbered, opaque sealed envelopes for concealing the randomization sequence"", and ""Participants were informed of their group assignment at the end of the baseline interview after the written informed consent was signed"". Baseline characteristics were balanced on sex, marital status, previous work experience, age, education and prior hospitalisations; duration of illness differed (9.8 against 7.5 years, p = 0.037), which in a 60-patient trial with many comparisons is consistent with chance and was adjusted for in the Cox models.","Methods, Study population and recruitment, p. 970; Table 1, p. 973; Results, p. 972",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidcomp__rob2_2_deviations,luo2019_act_t12m_paidcomp,rob2,Cochrane RoB 2 (2019),rob2_2_deviations,,some_concerns,"Participants, families and the treating team could not be blinded to ACT against usual care, and the intervention deliberately acts on the outcome: the ACT team included ""a part-time employment specialist"" and the services included ""setting goals for employment"". That is the intended effect of assignment rather than a deviation, but it means the estimate cannot be separated from the employment-specific component, and the control arm additionally received study-driven monthly telephone calls and 3-monthly home visits that are not part of routine 686 programme care. Analysis was modified intention-to-treat, excluding the two control participants never followed after baseline, which is a departure from intention-to-treat.","Methods, Study intervention and follow up, p. 970; Methods, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidcomp__rob2_3_missing_outcome_data,luo2019_act_t12m_paidcomp,rob2,Cochrane RoB 2 (2019),rob2_3_missing_outcome_data,,some_concerns,"Missingness is entirely one-sided. ""All participants and their family caregivers in the ACT intervention group completed the 1-year study"", while in the control arm 2 of 30 were excluded from the modified intention-to-treat analysis and a further 2 of the remaining 28 were lost after the 9-month assessment and have their 12-month data ""regarded as missing"" while staying in the denominator of 28. For a cumulative at-any-time outcome that means 2 of the 28 controls were observed for 9 of the 12 months. With a control numerator of 1, a single unobserved re-employment among those 4 would change the control proportion materially, and no sensitivity analysis for missingness is reported.","Methods, Study intervention and follow up, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidcomp__rob2_4_outcome_measurement,luo2019_act_t12m_paidcomp,rob2,Cochrane RoB 2 (2019),rob2_4_outcome_measurement,,some_concerns,"In favour: ""These evaluations were carried out by two evaluators who were unaffiliated with the study and their blinding about the treatment status of patients was strictly maintained throughout the study."" Against: the underlying information for days at work comes from the participant and family, who cannot be blinded and who knew the ACT team was working on employment goals, and the report states the reporting source explicitly for relapse days but not for re-employment days, so how employment was verified is unstated. The outcome definition itself is clear and identical across arms.","Methods, Study outcomes and data collection, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidcomp__rob2_5_selective_reporting,luo2019_act_t12m_paidcomp,rob2,Cochrane RoB 2 (2019),rob2_5_selective_reporting,,high,"The competitive and transitional split is reported only for the ACT arm. The control arm's single re-employed patient is not classified, so the one arm-level breakdown that exists is the one favouring the intervention and no comparison can be made. Reporting a subdivision for one arm only is selective reporting of a result.","Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_paidcomp__rob2_overall,luo2019_act_t12m_paidcomp,rob2,Cochrane RoB 2 (2019),rob2_overall,,high,"Carries every concern of the main re-employment comparison plus a high risk of selective reporting, since the sub-classification is printed for the intervention arm only. Descriptive use only: no randomised comparison of this sub-construct exists in the report.",Overall judgement across domains 1 to 5,claude-opus-5 (batch F09),,
luo2019_act_t12m_transitional__rob2_1_randomisation,luo2019_act_t12m_transitional,rob2,Cochrane RoB 2 (2019),rob2_1_randomisation,,low,"Adequate sequence generation and concealment, both by staff outside the study: ""one prepared an SPSS-generated restricted random assignment sequence to balance time of study entry and sample sizes on each arm of the study, and the other prepared sequentially numbered, opaque sealed envelopes for concealing the randomization sequence"", and ""Participants were informed of their group assignment at the end of the baseline interview after the written informed consent was signed"". Baseline characteristics were balanced on sex, marital status, previous work experience, age, education and prior hospitalisations; duration of illness differed (9.8 against 7.5 years, p = 0.037), which in a 60-patient trial with many comparisons is consistent with chance and was adjusted for in the Cox models.","Methods, Study population and recruitment, p. 970; Table 1, p. 973; Results, p. 972",claude-opus-5 (batch F09),,
luo2019_act_t12m_transitional__rob2_2_deviations,luo2019_act_t12m_transitional,rob2,Cochrane RoB 2 (2019),rob2_2_deviations,,some_concerns,"Participants, families and the treating team could not be blinded to ACT against usual care, and the intervention deliberately acts on the outcome: the ACT team included ""a part-time employment specialist"" and the services included ""setting goals for employment"". That is the intended effect of assignment rather than a deviation, but it means the estimate cannot be separated from the employment-specific component, and the control arm additionally received study-driven monthly telephone calls and 3-monthly home visits that are not part of routine 686 programme care. Analysis was modified intention-to-treat, excluding the two control participants never followed after baseline, which is a departure from intention-to-treat.","Methods, Study intervention and follow up, p. 970; Methods, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_transitional__rob2_3_missing_outcome_data,luo2019_act_t12m_transitional,rob2,Cochrane RoB 2 (2019),rob2_3_missing_outcome_data,,some_concerns,"Missingness is entirely one-sided. ""All participants and their family caregivers in the ACT intervention group completed the 1-year study"", while in the control arm 2 of 30 were excluded from the modified intention-to-treat analysis and a further 2 of the remaining 28 were lost after the 9-month assessment and have their 12-month data ""regarded as missing"" while staying in the denominator of 28. For a cumulative at-any-time outcome that means 2 of the 28 controls were observed for 9 of the 12 months. With a control numerator of 1, a single unobserved re-employment among those 4 would change the control proportion materially, and no sensitivity analysis for missingness is reported.","Methods, Study intervention and follow up, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_transitional__rob2_4_outcome_measurement,luo2019_act_t12m_transitional,rob2,Cochrane RoB 2 (2019),rob2_4_outcome_measurement,,some_concerns,"In favour: ""These evaluations were carried out by two evaluators who were unaffiliated with the study and their blinding about the treatment status of patients was strictly maintained throughout the study."" Against: the underlying information for days at work comes from the participant and family, who cannot be blinded and who knew the ACT team was working on employment goals, and the report states the reporting source explicitly for relapse days but not for re-employment days, so how employment was verified is unstated. The outcome definition itself is clear and identical across arms.","Methods, Study outcomes and data collection, p. 972; Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_transitional__rob2_5_selective_reporting,luo2019_act_t12m_transitional,rob2,Cochrane RoB 2 (2019),rob2_5_selective_reporting,,high,"The competitive and transitional split is reported only for the ACT arm. The control arm's single re-employed patient is not classified, so the one arm-level breakdown that exists is the one favouring the intervention and no comparison can be made. Reporting a subdivision for one arm only is selective reporting of a result.","Results, p. 975",claude-opus-5 (batch F09),,
luo2019_act_t12m_transitional__rob2_overall,luo2019_act_t12m_transitional,rob2,Cochrane RoB 2 (2019),rob2_overall,,high,"Carries every concern of the main re-employment comparison plus a high risk of selective reporting, since the sub-classification is printed for the intervention arm only. Descriptive use only: no randomised comparison of this sub-construct exists in the report.",Overall judgement across domains 1 to 5,claude-opus-5 (batch F09),,
