rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
F08_hakulinen2020_cohort_t0_paidany_nonaff_jbi6_condition_identification,hakulinen2020_cohort_t0_paidany_nonaff,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi6_condition_identification,,yes,"ICD-10 F20 or F22-F29 recorded as the primary diagnosis of a first hospitalisation in the national Hospital Discharge Register, with only the first such hospitalisation used so that a person enters one diagnostic group only. The authors cite validation evidence for schizophrenia and state candidly that 'the diagnostic validity of other nonaffective psychoses and type II bipolar disorder has not been evaluated', which is why that group's appraisal on this item is weaker than the schizophrenia group's even though the judgement is the same.","Methods, Participants in the Case and Control Groups, p. 251; Discussion, limitations, p. 253",claude-opus-5,,
F08_hakulinen2020_cohort_t0_paidany_nonaff_jbi7_condition_measurement,hakulinen2020_cohort_t0_paidany_nonaff,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi7_condition_measurement,,yes,"Identical register-based ascertainment for every participant, made from clinical observation during a hospitalisation of several weeks, typically involving several psychiatrists. No differential measurement between employed and non-employed is possible.","Methods, p. 251; Discussion, limitations, p. 253",claude-opus-5,,
F08_hakulinen2020_cohort_t0_paidany_nonaff_jbi8_statistical_analysis,hakulinen2020_cohort_t0_paidany_nonaff,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi8_statistical_analysis,,unclear,"For the extracted year-0 result the analysis is a simple proportion with both its numerator and denominator printed, which is exactly what a prevalence estimate needs, and it is internally consistent across all six groups. No confidence interval is given for any proportion, however, and every year other than the diagnosis year is presented only as a line in Figure 1 with no counts, so the great majority of the reported employment data cannot be appraised or used at all.","Results, p. 251; Figure 1, p. 252",claude-opus-5,,
F08_hakulinen2020_cohort_t0_paidany_nonaff_jbi9_response_rate,hakulinen2020_cohort_t0_paidany_nonaff,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi9_response_rate,,not_applicable,"There is no response process: the data are administrative register linkage with no participation, consent or non-response. Coverage over the measurement years is appraised under item 5.","Methods, Study Population, p. 251",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi1_sample_frame,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi1_sample_frame,,no,"The analysed sample is not an appropriate frame for a prevalence estimate. It is two of the three allocation groups of a randomised trial: 120 of the 360 recruited were removed because they did not receive early intervention, 'excluded from the analysis to better isolate the impact of financial deprivation on psychosis recovery outcomes, as a previous study found a significant impact of EI on clinical and functional outcomes'. Since the excluded group is precisely the one whose care differed, and since early intervention is reported to affect functional outcomes, the retained sample's employment rate is conditioned on treatment received. The recruited frame beneath it is sound (consecutive first-episode presentations to a Hong Kong service), and the restriction to ages 26-55 is a deliberate and clearly stated design feature rather than a flaw.","Methods, Study design and participants, p. 284; Fig. 1, p. 285",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi2_participant_sampling,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi2_participant_sampling,,yes,"Within the parent project, sampling was consecutive: '360 adults experiencing FEP were consecutively recruited from June 2009 to August 2011'. There is no volunteer or convenience element at recruitment. The post-hoc removal of the standard-care group is a frame and coverage problem rather than a sampling-method problem and is appraised under items 1 and 5.","Methods, Study design and participants, p. 284",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi3_sample_size,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi3_sample_size,,yes,"234 with baseline income data and 219 followed to four years. Adequate for a prevalence estimate, and larger than most four-year first-episode follow-ups.","Results, Descriptive information, p. 286; Fig. 1, p. 285",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi4_subjects_setting_described,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi4_subjects_setting_described,,yes,"Described in unusual detail. Table 1 gives demographics, socioeconomic variables, premorbid characteristics and help-seeking for both deprivation groups; Table 2 gives the full baseline diagnostic distribution, which sums exactly to 234; the inclusion and exclusion criteria are stated in full; and the Hong Kong service and policy context is set out at length.","Methods, Study design and participants, p. 284; Table 1, pp. 287-288; Table 2, pp. 289-290",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi5_coverage_of_sample,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi5_coverage_of_sample,,no,"219 of the 360 recruited contribute at four years, 60.8%. The larger part of the loss is the deliberate exclusion of the 120 standard-care participants, which is not attrition but a design decision that removes a third of the recruited cohort on a treatment-related criterion; 6 more were removed for missing household income and 15 were lost by four years. The 6.4% attrition among those retained is itemised well; the 33.3% design exclusion is what makes the coverage inadequate for a whole-cohort estimate.","Fig. 1, p. 285; Methods, Study design and participants, p. 284",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi6_condition_identification,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi6_condition_identification,,yes,"First-episode psychosis-spectrum disorder specified according to DSM-IV, with no more than 12 months of prior antipsychotic treatment, and with organic brain conditions, intellectual disability and substance-induced psychosis excluded. The diagnostic distribution is printed in Table 2 and every category is a qualifying psychosis.","Methods, Study design and participants, p. 284; Table 2, Demographics and diagnosis, p. 289",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi7_condition_measurement,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi7_condition_measurement,,yes,"All assessments were administered by trained research assistants who 'underwent intensive training in the use of study instruments' with instruments validated in Chinese individuals with psychosis, applied identically at baseline and at four years.","Methods, Clinical, functional, and neurocognitive outcomes, p. 286",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi8_statistical_analysis,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi8_statistical_analysis,,no,"Inadequate for a prevalence estimate, and misleadingly presented. The four-year employment cell prints only 'Unemployed, n (%) 40 (65.6%) / 21 (34.4%)', where the percentages are computed across the two deprivation groups rather than within them (40/61 and 21/61), so they describe the composition of the unemployed rather than the unemployment rate. No employed count is given at four years, no denominator is stated for the employment variable specifically, and the table's column headers demonstrably do not apply to every variable, since Table 1 reports t(213) and t(215) and Table 4 t(206) to t(208) against a stated n of 234. Baseline employment, by contrast, is reported correctly with both counts and within-group percentages.","Table 3, Functional outcomes at 4 years, p. 291; contrast with Table 2, Occupational status, p. 289; per-variable degrees of freedom in Table 1, p. 288 and Table 4, p. 292",claude-opus-5,,
F08_hui2026_eianalysed_t48m_unclear_jbi9_response_rate,hui2026_eianalysed_t48m_unclear,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data (Munn et al., 2020), 9 items",jbi9_response_rate,,yes,"Attrition among those entering the four-year analysis was low and completely itemised: 15 of 234 (6.4%), comprising 6 deceased, 6 lost to contact, 2 refusing assessment and 1 unable to complete because of stroke, split by deprivation group in Fig. 1 (9 and 6). That is a good response rate, well described. It does not offset the design exclusion appraised under items 1 and 5.","Fig. 1 and its caption, p. 285",claude-opus-5,,
F08_jackel2025_ips_t12m_eet15h_rob2_1_randomisation,jackel2025_ips_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_1_randomisation,,some_concerns,"A monocentre parallel-group trial with participants 'randomly assigned' and raters blinded to allocation, registered as DRKS00018107. Three things are missing or wrong. No method of sequence generation or allocation concealment is described anywhere. The trial registration postdates the start of recruitment (recruitment began August 2017; the DRKS identifier is a 2019 registration), so allocation cannot be said to have been concealed on the registry's evidence. And the CONSORT flow does not reconcile: 502 were assessed and 369 found not eligible, which leaves 133, but the box reads 'Eligible for randomization (n = 119)', and 119 minus the 23 not randomised is 96 rather than the 110 shown as randomised. Every step from 110 downwards does reconcile (56 and 54 allocated, 8 lost before T0 in each arm, 2 excluded from each, 46 and 44 analysed), so the outcome denominators are unaffected. Baseline PANSS negative scores differ appreciably (11.4 IPS versus 13.7 TAU).","Methods, 2.1 Study Design, Setting, and Participants, p. 2; Figure 1 CONSORT study flowchart, p. 6; Table 1, pp. 5-6",claude-opus-5,,
F08_jackel2025_ips_t12m_eet15h_rob2_2_deviations,jackel2025_ips_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_2_deviations,,some_concerns,"The analysis is described as intention to treat, but it is ITT relative to the 94 with baseline data rather than to the 110 randomised: 16 were lost before T0 and 4 more excluded for early dropout, so 90 of 110 (82%) are analysed. Delivery of the intervention was itself variable, with IPS-Y fidelity moving between 104 (good) and 88 (moderate) out of 125 across the trial. The control arm was not inert for this outcome: 'Social workers and counseling staff in the outpatient psychiatric services refer patients to traditional vocational rehabilitation programs', so both arms had a vocational pathway.","Results, opening paragraph, p. 4; Methods, 2.3.3 Treatment as Usual, p. 2; Results, 3.5 IPS Fidelity, p. 4",claude-opus-5,,
F08_jackel2025_ips_t12m_eet15h_rob2_3_missing_outcome_data,jackel2025_ips_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_3_missing_outcome_data,,some_concerns,"Vocational and educational outcome data were available for 90 of 94 (95.7%) of those reaching baseline, which is good, but for only 90 of 110 randomised (81.8%) once the 16 lost before T0 are counted. Loss before T0 was identical in the two arms (8 and 8), which is reassuring, and the reasons for the four post-baseline exclusions are given. No sensitivity analysis for missing outcome data is reported.","Results, opening paragraph, p. 4; Figure 1, p. 6",claude-opus-5,,
F08_jackel2025_ips_t12m_eet15h_rob2_4_outcome_measurement,jackel2025_ips_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_4_outcome_measurement,,some_concerns,"The outcome is objectively defined (a competitive job held for at least one day at or above the minimum wage, or mainstream education leading to a recognised qualification) and 'the raters for assessments were blinded to the group allocation'. Two concerns remain. The IPS specialists themselves recorded contacts and were the route through which IPS participants entered jobs and courses, so ascertainment in the intervention arm ran partly through the people delivering it. And the measured construct is not stably defined across the report: Table 2 labels a row 'EET at least one day' while the Abstract describes the same counts as EET 'for at least 1 week'.","Methods, 2.1 Study Design, p. 2 and 2.4.1 Data Sources, p. 3; Table 2, p. 7; Abstract, p. 1",claude-opus-5,,
F08_jackel2025_ips_t12m_eet15h_rob2_5_selective_reporting,jackel2025_ips_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_5_selective_reporting,,high,"Registration postdates the start of recruitment, and no protocol or analysis plan is cited, so no prespecified analysis set can be checked. The primary outcome is stated inconsistently: 'EET at least 15 h per week for at least 1 week in the follow-up' in the Abstract, 'the percentage in EET for at least 15 h per week and for at least 1 week' in the aims, and 'the number of patients in EET (at least 15 h per week) that would lead to a nationally recognized vocational qualification or degree' in the analysis section, which describes only the education limb. Most seriously for a review of employment, the trial reports no arm-level competitive-employment count at any timepoint despite competitive employment being the intervention's target: the employment subgroup is given as a chi-square, p value, odds ratio and confidence interval with no numerators, and monthly EET rates appear only as a figure.","Abstract, p. 1; Aims, 1.1, p. 2; Methods, 2.4.3, p. 3; Results, 3.2, p. 4; Figure 2, p. 7",claude-opus-5,,
F08_jackel2025_ips_t12m_eet15h_rob2_overall,jackel2025_ips_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_overall,,high,"High, driven by selective reporting: retrospective registration, no available protocol, a primary outcome stated three different ways, and no arm-level competitive-employment count anywhere in an IPS trial. The randomisation, deviations, missing-data and measurement domains each raise some concerns, and the CONSORT flow contains an arithmetic error in its eligibility box.","Abstract and Results 3.2, pp. 1 and 4; Figure 1, p. 6",claude-opus-5,,
F08_jackel2025_tau_t12m_eet15h_rob2_1_randomisation,jackel2025_tau_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_1_randomisation,,some_concerns,"A monocentre parallel-group trial with participants 'randomly assigned' and raters blinded to allocation, registered as DRKS00018107. Three things are missing or wrong. No method of sequence generation or allocation concealment is described anywhere. The trial registration postdates the start of recruitment (recruitment began August 2017; the DRKS identifier is a 2019 registration), so allocation cannot be said to have been concealed on the registry's evidence. And the CONSORT flow does not reconcile: 502 were assessed and 369 found not eligible, which leaves 133, but the box reads 'Eligible for randomization (n = 119)', and 119 minus the 23 not randomised is 96 rather than the 110 shown as randomised. Every step from 110 downwards does reconcile (56 and 54 allocated, 8 lost before T0 in each arm, 2 excluded from each, 46 and 44 analysed), so the outcome denominators are unaffected. Baseline PANSS negative scores differ appreciably (11.4 IPS versus 13.7 TAU).","Methods, 2.1 Study Design, Setting, and Participants, p. 2; Figure 1 CONSORT study flowchart, p. 6; Table 1, pp. 5-6",claude-opus-5,,
F08_jackel2025_tau_t12m_eet15h_rob2_2_deviations,jackel2025_tau_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_2_deviations,,some_concerns,"The analysis is described as intention to treat, but it is ITT relative to the 94 with baseline data rather than to the 110 randomised: 16 were lost before T0 and 4 more excluded for early dropout, so 90 of 110 (82%) are analysed. Delivery of the intervention was itself variable, with IPS-Y fidelity moving between 104 (good) and 88 (moderate) out of 125 across the trial. The control arm was not inert for this outcome: 'Social workers and counseling staff in the outpatient psychiatric services refer patients to traditional vocational rehabilitation programs', so both arms had a vocational pathway.","Results, opening paragraph, p. 4; Methods, 2.3.3 Treatment as Usual, p. 2; Results, 3.5 IPS Fidelity, p. 4",claude-opus-5,,
F08_jackel2025_tau_t12m_eet15h_rob2_3_missing_outcome_data,jackel2025_tau_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_3_missing_outcome_data,,some_concerns,"Vocational and educational outcome data were available for 90 of 94 (95.7%) of those reaching baseline, which is good, but for only 90 of 110 randomised (81.8%) once the 16 lost before T0 are counted. Loss before T0 was identical in the two arms (8 and 8), which is reassuring, and the reasons for the four post-baseline exclusions are given. No sensitivity analysis for missing outcome data is reported.","Results, opening paragraph, p. 4; Figure 1, p. 6",claude-opus-5,,
F08_jackel2025_tau_t12m_eet15h_rob2_4_outcome_measurement,jackel2025_tau_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_4_outcome_measurement,,some_concerns,"The outcome is objectively defined (a competitive job held for at least one day at or above the minimum wage, or mainstream education leading to a recognised qualification) and 'the raters for assessments were blinded to the group allocation'. Two concerns remain. The IPS specialists themselves recorded contacts and were the route through which IPS participants entered jobs and courses, so ascertainment in the intervention arm ran partly through the people delivering it. And the measured construct is not stably defined across the report: Table 2 labels a row 'EET at least one day' while the Abstract describes the same counts as EET 'for at least 1 week'.","Methods, 2.1 Study Design, p. 2 and 2.4.1 Data Sources, p. 3; Table 2, p. 7; Abstract, p. 1",claude-opus-5,,
F08_jackel2025_tau_t12m_eet15h_rob2_5_selective_reporting,jackel2025_tau_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_5_selective_reporting,,high,"Registration postdates the start of recruitment, and no protocol or analysis plan is cited, so no prespecified analysis set can be checked. The primary outcome is stated inconsistently: 'EET at least 15 h per week for at least 1 week in the follow-up' in the Abstract, 'the percentage in EET for at least 15 h per week and for at least 1 week' in the aims, and 'the number of patients in EET (at least 15 h per week) that would lead to a nationally recognized vocational qualification or degree' in the analysis section, which describes only the education limb. Most seriously for a review of employment, the trial reports no arm-level competitive-employment count at any timepoint despite competitive employment being the intervention's target: the employment subgroup is given as a chi-square, p value, odds ratio and confidence interval with no numerators, and monthly EET rates appear only as a figure.","Abstract, p. 1; Aims, 1.1, p. 2; Methods, 2.4.3, p. 3; Results, 3.2, p. 4; Figure 2, p. 7",claude-opus-5,,
F08_jackel2025_tau_t12m_eet15h_rob2_overall,jackel2025_tau_t12m_eet15h,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_overall,,high,"High, driven by selective reporting: retrospective registration, no available protocol, a primary outcome stated three different ways, and no arm-level competitive-employment count anywhere in an IPS trial. The randomisation, deviations, missing-data and measurement domains each raise some concerns, and the CONSORT flow contains an arithmetic error in its eligibility box.","Abstract and Results 3.2, pp. 1 and 4; Figure 1, p. 6",claude-opus-5,,
F08_jackel2025_ips_t12m_eetany_rob2_1_randomisation,jackel2025_ips_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_1_randomisation,,some_concerns,"A monocentre parallel-group trial with participants 'randomly assigned' and raters blinded to allocation, registered as DRKS00018107. Three things are missing or wrong. No method of sequence generation or allocation concealment is described anywhere. The trial registration postdates the start of recruitment (recruitment began August 2017; the DRKS identifier is a 2019 registration), so allocation cannot be said to have been concealed on the registry's evidence. And the CONSORT flow does not reconcile: 502 were assessed and 369 found not eligible, which leaves 133, but the box reads 'Eligible for randomization (n = 119)', and 119 minus the 23 not randomised is 96 rather than the 110 shown as randomised. Every step from 110 downwards does reconcile (56 and 54 allocated, 8 lost before T0 in each arm, 2 excluded from each, 46 and 44 analysed), so the outcome denominators are unaffected. Baseline PANSS negative scores differ appreciably (11.4 IPS versus 13.7 TAU).","Methods, 2.1 Study Design, Setting, and Participants, p. 2; Figure 1 CONSORT study flowchart, p. 6; Table 1, pp. 5-6",claude-opus-5,,
F08_jackel2025_ips_t12m_eetany_rob2_2_deviations,jackel2025_ips_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_2_deviations,,some_concerns,"The analysis is described as intention to treat, but it is ITT relative to the 94 with baseline data rather than to the 110 randomised: 16 were lost before T0 and 4 more excluded for early dropout, so 90 of 110 (82%) are analysed. Delivery of the intervention was itself variable, with IPS-Y fidelity moving between 104 (good) and 88 (moderate) out of 125 across the trial. The control arm was not inert for this outcome: 'Social workers and counseling staff in the outpatient psychiatric services refer patients to traditional vocational rehabilitation programs', so both arms had a vocational pathway.","Results, opening paragraph, p. 4; Methods, 2.3.3 Treatment as Usual, p. 2; Results, 3.5 IPS Fidelity, p. 4",claude-opus-5,,
F08_jackel2025_ips_t12m_eetany_rob2_3_missing_outcome_data,jackel2025_ips_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_3_missing_outcome_data,,some_concerns,"Vocational and educational outcome data were available for 90 of 94 (95.7%) of those reaching baseline, which is good, but for only 90 of 110 randomised (81.8%) once the 16 lost before T0 are counted. Loss before T0 was identical in the two arms (8 and 8), which is reassuring, and the reasons for the four post-baseline exclusions are given. No sensitivity analysis for missing outcome data is reported.","Results, opening paragraph, p. 4; Figure 1, p. 6",claude-opus-5,,
F08_jackel2025_ips_t12m_eetany_rob2_4_outcome_measurement,jackel2025_ips_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_4_outcome_measurement,,high,"Raised to high for this result specifically. This is the result whose duration threshold the report contradicts itself about: Table 2 calls it 'EET at least one day' and the Abstract calls it EET 'for at least 1 week'. The counts are stable across both statements, so what is at risk is not the number but what the number counts, and a one-day and a one-week threshold are different outcomes. The outcome is objectively defined (a competitive job held for at least one day at or above the minimum wage, or mainstream education leading to a recognised qualification) and 'the raters for assessments were blinded to the group allocation'. Two concerns remain. The IPS specialists themselves recorded contacts and were the route through which IPS participants entered jobs and courses, so ascertainment in the intervention arm ran partly through the people delivering it. And the measured construct is not stably defined across the report: Table 2 labels a row 'EET at least one day' while the Abstract describes the same counts as EET 'for at least 1 week'.","Methods, 2.1 Study Design, p. 2 and 2.4.1 Data Sources, p. 3; Table 2, p. 7; Abstract, p. 1",claude-opus-5,,
F08_jackel2025_ips_t12m_eetany_rob2_5_selective_reporting,jackel2025_ips_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_5_selective_reporting,,high,"Registration postdates the start of recruitment, and no protocol or analysis plan is cited, so no prespecified analysis set can be checked. The primary outcome is stated inconsistently: 'EET at least 15 h per week for at least 1 week in the follow-up' in the Abstract, 'the percentage in EET for at least 15 h per week and for at least 1 week' in the aims, and 'the number of patients in EET (at least 15 h per week) that would lead to a nationally recognized vocational qualification or degree' in the analysis section, which describes only the education limb. Most seriously for a review of employment, the trial reports no arm-level competitive-employment count at any timepoint despite competitive employment being the intervention's target: the employment subgroup is given as a chi-square, p value, odds ratio and confidence interval with no numerators, and monthly EET rates appear only as a figure.","Abstract, p. 1; Aims, 1.1, p. 2; Methods, 2.4.3, p. 3; Results, 3.2, p. 4; Figure 2, p. 7",claude-opus-5,,
F08_jackel2025_ips_t12m_eetany_rob2_overall,jackel2025_ips_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_overall,,high,"High. The outcome measurement domain is high for this result because the report gives two different minimum durations for the same counts, and selective reporting is high for the trial as a whole. The result is blocked from every synthesis by conflict_status = unresolved in any case.","Table 2, p. 7; Abstract, p. 1",claude-opus-5,,
F08_jackel2025_tau_t12m_eetany_rob2_1_randomisation,jackel2025_tau_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_1_randomisation,,some_concerns,"A monocentre parallel-group trial with participants 'randomly assigned' and raters blinded to allocation, registered as DRKS00018107. Three things are missing or wrong. No method of sequence generation or allocation concealment is described anywhere. The trial registration postdates the start of recruitment (recruitment began August 2017; the DRKS identifier is a 2019 registration), so allocation cannot be said to have been concealed on the registry's evidence. And the CONSORT flow does not reconcile: 502 were assessed and 369 found not eligible, which leaves 133, but the box reads 'Eligible for randomization (n = 119)', and 119 minus the 23 not randomised is 96 rather than the 110 shown as randomised. Every step from 110 downwards does reconcile (56 and 54 allocated, 8 lost before T0 in each arm, 2 excluded from each, 46 and 44 analysed), so the outcome denominators are unaffected. Baseline PANSS negative scores differ appreciably (11.4 IPS versus 13.7 TAU).","Methods, 2.1 Study Design, Setting, and Participants, p. 2; Figure 1 CONSORT study flowchart, p. 6; Table 1, pp. 5-6",claude-opus-5,,
F08_jackel2025_tau_t12m_eetany_rob2_2_deviations,jackel2025_tau_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_2_deviations,,some_concerns,"The analysis is described as intention to treat, but it is ITT relative to the 94 with baseline data rather than to the 110 randomised: 16 were lost before T0 and 4 more excluded for early dropout, so 90 of 110 (82%) are analysed. Delivery of the intervention was itself variable, with IPS-Y fidelity moving between 104 (good) and 88 (moderate) out of 125 across the trial. The control arm was not inert for this outcome: 'Social workers and counseling staff in the outpatient psychiatric services refer patients to traditional vocational rehabilitation programs', so both arms had a vocational pathway.","Results, opening paragraph, p. 4; Methods, 2.3.3 Treatment as Usual, p. 2; Results, 3.5 IPS Fidelity, p. 4",claude-opus-5,,
F08_jackel2025_tau_t12m_eetany_rob2_3_missing_outcome_data,jackel2025_tau_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_3_missing_outcome_data,,some_concerns,"Vocational and educational outcome data were available for 90 of 94 (95.7%) of those reaching baseline, which is good, but for only 90 of 110 randomised (81.8%) once the 16 lost before T0 are counted. Loss before T0 was identical in the two arms (8 and 8), which is reassuring, and the reasons for the four post-baseline exclusions are given. No sensitivity analysis for missing outcome data is reported.","Results, opening paragraph, p. 4; Figure 1, p. 6",claude-opus-5,,
F08_jackel2025_tau_t12m_eetany_rob2_4_outcome_measurement,jackel2025_tau_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_4_outcome_measurement,,high,"Raised to high for this result specifically. This is the result whose duration threshold the report contradicts itself about: Table 2 calls it 'EET at least one day' and the Abstract calls it EET 'for at least 1 week'. The counts are stable across both statements, so what is at risk is not the number but what the number counts, and a one-day and a one-week threshold are different outcomes. The outcome is objectively defined (a competitive job held for at least one day at or above the minimum wage, or mainstream education leading to a recognised qualification) and 'the raters for assessments were blinded to the group allocation'. Two concerns remain. The IPS specialists themselves recorded contacts and were the route through which IPS participants entered jobs and courses, so ascertainment in the intervention arm ran partly through the people delivering it. And the measured construct is not stably defined across the report: Table 2 labels a row 'EET at least one day' while the Abstract describes the same counts as EET 'for at least 1 week'.","Methods, 2.1 Study Design, p. 2 and 2.4.1 Data Sources, p. 3; Table 2, p. 7; Abstract, p. 1",claude-opus-5,,
F08_jackel2025_tau_t12m_eetany_rob2_5_selective_reporting,jackel2025_tau_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_5_selective_reporting,,high,"Registration postdates the start of recruitment, and no protocol or analysis plan is cited, so no prespecified analysis set can be checked. The primary outcome is stated inconsistently: 'EET at least 15 h per week for at least 1 week in the follow-up' in the Abstract, 'the percentage in EET for at least 15 h per week and for at least 1 week' in the aims, and 'the number of patients in EET (at least 15 h per week) that would lead to a nationally recognized vocational qualification or degree' in the analysis section, which describes only the education limb. Most seriously for a review of employment, the trial reports no arm-level competitive-employment count at any timepoint despite competitive employment being the intervention's target: the employment subgroup is given as a chi-square, p value, odds ratio and confidence interval with no numerators, and monthly EET rates appear only as a figure.","Abstract, p. 1; Aims, 1.1, p. 2; Methods, 2.4.3, p. 3; Results, 3.2, p. 4; Figure 2, p. 7",claude-opus-5,,
F08_jackel2025_tau_t12m_eetany_rob2_overall,jackel2025_tau_t12m_eetany,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_overall,,high,"High. The outcome measurement domain is high for this result because the report gives two different minimum durations for the same counts, and selective reporting is high for the trial as a whole. The result is blocked from every synthesis by conflict_status = unresolved in any case.","Table 2, p. 7; Abstract, p. 1",claude-opus-5,,
F08_jackel2025_ipsedu_t12m_edutrain_rob2_1_randomisation,jackel2025_ipsedu_t12m_edutrain,rob2,"Cochrane RoB 2 (Sterne et al., 2019), effect of assignment to intervention",rob2_1_randomisation,,some_concerns,"A monocentre parallel-group trial with participants 'randomly assigned' and raters blinded to allocation, registered as DRKS00018107. Three things are missing or wrong. No method of sequence generation or allocation concealment is described anywhere. The trial registration postdates the start of recruitment (recruitment began August 2017; the DRKS identifier is a 2019 registration), so allocation cannot be said to have been concealed on the registry's evidence. And the CONSORT flow does not reconcile: 502 were assessed and 369 found not eligible, which leaves 133, but the box reads 'Eligible for randomization (n = 119)', and 119 minus the 23 not randomised is 96 rather than the 110 shown as randomised. Every step from 110 downwards does reconcile (56 and 54 allocated, 8 lost before T0 in each arm, 2 excluded from each, 46 and 44 analysed), so the outcome denominators are unaffected. Baseline PANSS negative scores differ appreciably (11.4 IPS versus 13.7 TAU).","Methods, 2.1 Study Design, Setting, and Participants, p. 2; Figure 1 CONSORT study flowchart, p. 6; Table 1, pp. 5-6",claude-opus-5,,
