rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
mcgurk2016_tsw_t36m_paidcomp__rob2_1_randomisation,mcgurk2016_tsw_t36m_paidcomp,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_1_randomisation,,some_concerns,"Sequence generation and concealment are strong: participants 'were randomized to one of the two treatment programs via a computer program operated by an off-site data manager, with no study personnel aware of assignments in advance', stratified by vocational program and by primary psychiatric diagnosis. Against that, the arms differ substantially at baseline on the strongest known predictor of the outcome, high-school completion 84.6 per cent in E-VR against 50.0 per cent in TSW (chi-square 7.27, p = 0.007), which the authors judged large enough to enter as a covariate. With 54 participants and roughly fifteen baseline comparisons a chance imbalance of this size is possible, so the process is not judged to have failed; but an imbalance this consequential on this small a trial is more than nothing.","1.6 Procedure, p. 52; 1.1 Participants and Table 1, pp. 49 and 51",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidcomp__rob2_2_deviations,mcgurk2016_tsw_t36m_paidcomp,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_2_deviations,,some_concerns,"Open-label by necessity: participants, vocational specialists and cognitive specialists all knew the assignment. Contamination is plausible and acknowledged, because the vocational specialists in BOTH arms received the cognitive-coping training and 'there was no formal evaluation of whether vocational specialists taught or used these coping strategies in their work with clients'. The binary work outcomes are analysed on all randomised participants, which is the appropriate effect of assignment.","1.4 Enhanced VR, p. 51; Discussion, limitations, p. 55; Table 3, p. 54",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidcomp__rob2_3_missing_outcome_data,mcgurk2016_tsw_t36m_paidcomp,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_3_missing_outcome_data,,some_concerns,"Table 3 uses the full randomised denominators of 26 and 28 for an outcome accumulated over three years, but employment tracking was not complete for that period: 'Information on employment was available for all 54 participants (100%) during the 12 months of the study, for 52 (96%) participants in months 13-18, for 49 (88%) participants in months 19-24, for 46 (82%) participants in months 25-30, and for 42 (75%) participants in months 31-36.' No handling method is stated. Untracked time can only push a cumulative 'ever worked' numerator down, and the report does not say whether tracking loss differed by arm.","1.2.1 Work and school activity, p. 50; Table 3, p. 54",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidcomp__rob2_4_outcome_measurement,mcgurk2016_tsw_t36m_paidcomp,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_4_outcome_measurement,,some_concerns,"'Primary sources of information included participant self-reports and vocational specialists.' The vocational specialists were delivering the intervention and were not blind, and there is no payroll, employer or register verification. The competitive-work definition is objective enough ('jobs paying at least minimum wage, ""owned"" by the participant ... and not set aside for a person with a disability') that differential misclassification is unlikely to be large, but the assessors of the outcome were aware of the intervention received.","1.2.1 Work and school activity, p. 50",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidcomp__rob2_5_selective_reporting,mcgurk2016_tsw_t36m_paidcomp,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_5_selective_reporting,,some_concerns,"No protocol, analysis plan or trial registration is cited anywhere in the report, so the outcome set cannot be checked against a prespecified one. All three binary work outcomes and the continuous outcomes are reported for both arms with p-values, which is reassuring, but the Discussion introduces whole-sample figures of 54 per cent competitive work and 67 per cent any work activity that cannot be reproduced from the table counts (28/54 = 51.9 and 34/54 = 63.0 per cent).","Whole report; Table 3, p. 54; Discussion, p. 55",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidcomp__rob2_overall,mcgurk2016_tsw_t36m_paidcomp,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_overall,,some_concerns,"Some concerns in every domain and high risk in none. The randomisation mechanism is sound but produced a consequential baseline imbalance in a 54-person trial; the trial is unavoidably unblinded with outcome data partly supplied by unblinded interventionists; a quarter of the sample is untracked for the final six months of a cumulative outcome; and there is no registered protocol. None of these on its own is judged high, and the authors are candid about the first three.","1.1, 1.2.1, 1.6, Table 3 and Discussion, pp. 49-55",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidany__rob2_1_randomisation,mcgurk2016_tsw_t36m_paidany,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_1_randomisation,,some_concerns,"Sequence generation and concealment are strong: participants 'were randomized to one of the two treatment programs via a computer program operated by an off-site data manager, with no study personnel aware of assignments in advance', stratified by vocational program and by primary psychiatric diagnosis. Against that, the arms differ substantially at baseline on the strongest known predictor of the outcome, high-school completion 84.6 per cent in E-VR against 50.0 per cent in TSW (chi-square 7.27, p = 0.007), which the authors judged large enough to enter as a covariate. With 54 participants and roughly fifteen baseline comparisons a chance imbalance of this size is possible, so the process is not judged to have failed; but an imbalance this consequential on this small a trial is more than nothing.","1.6 Procedure, p. 52; 1.1 Participants and Table 1, pp. 49 and 51",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidany__rob2_2_deviations,mcgurk2016_tsw_t36m_paidany,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_2_deviations,,some_concerns,"Open-label by necessity: participants, vocational specialists and cognitive specialists all knew the assignment. Contamination is plausible and acknowledged, because the vocational specialists in BOTH arms received the cognitive-coping training and 'there was no formal evaluation of whether vocational specialists taught or used these coping strategies in their work with clients'. The binary work outcomes are analysed on all randomised participants, which is the appropriate effect of assignment.","1.4 Enhanced VR, p. 51; Discussion, limitations, p. 55; Table 3, p. 54",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidany__rob2_3_missing_outcome_data,mcgurk2016_tsw_t36m_paidany,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_3_missing_outcome_data,,some_concerns,"Table 3 uses the full randomised denominators of 26 and 28 for an outcome accumulated over three years, but employment tracking was not complete for that period: 'Information on employment was available for all 54 participants (100%) during the 12 months of the study, for 52 (96%) participants in months 13-18, for 49 (88%) participants in months 19-24, for 46 (82%) participants in months 25-30, and for 42 (75%) participants in months 31-36.' No handling method is stated. Untracked time can only push a cumulative 'ever worked' numerator down, and the report does not say whether tracking loss differed by arm.","1.2.1 Work and school activity, p. 50; Table 3, p. 54",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidany__rob2_4_outcome_measurement,mcgurk2016_tsw_t36m_paidany,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_4_outcome_measurement,,some_concerns,"'Primary sources of information included participant self-reports and vocational specialists.' The vocational specialists were delivering the intervention and were not blind, and there is no payroll, employer or register verification. The competitive-work definition is objective enough ('jobs paying at least minimum wage, ""owned"" by the participant ... and not set aside for a person with a disability') that differential misclassification is unlikely to be large, but the assessors of the outcome were aware of the intervention received.","1.2.1 Work and school activity, p. 50",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidany__rob2_5_selective_reporting,mcgurk2016_tsw_t36m_paidany,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_5_selective_reporting,,some_concerns,"No protocol, analysis plan or trial registration is cited anywhere in the report, so the outcome set cannot be checked against a prespecified one. All three binary work outcomes and the continuous outcomes are reported for both arms with p-values, which is reassuring, but the Discussion introduces whole-sample figures of 54 per cent competitive work and 67 per cent any work activity that cannot be reproduced from the table counts (28/54 = 51.9 and 34/54 = 63.0 per cent).","Whole report; Table 3, p. 54; Discussion, p. 55",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_paidany__rob2_overall,mcgurk2016_tsw_t36m_paidany,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_overall,,some_concerns,"Some concerns in every domain and high risk in none. The randomisation mechanism is sound but produced a consequential baseline imbalance in a 54-person trial; the trial is unavoidably unblinded with outcome data partly supplied by unblinded interventionists; a quarter of the sample is untracked for the final six months of a cumulative outcome; and there is no registered protocol. None of these on its own is judged high, and the authors are candid about the first three.","1.1, 1.2.1, 1.6, Table 3 and Discussion, pp. 49-55",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_vocact__rob2_1_randomisation,mcgurk2016_tsw_t36m_vocact,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_1_randomisation,,some_concerns,"Sequence generation and concealment are strong: participants 'were randomized to one of the two treatment programs via a computer program operated by an off-site data manager, with no study personnel aware of assignments in advance', stratified by vocational program and by primary psychiatric diagnosis. Against that, the arms differ substantially at baseline on the strongest known predictor of the outcome, high-school completion 84.6 per cent in E-VR against 50.0 per cent in TSW (chi-square 7.27, p = 0.007), which the authors judged large enough to enter as a covariate. With 54 participants and roughly fifteen baseline comparisons a chance imbalance of this size is possible, so the process is not judged to have failed; but an imbalance this consequential on this small a trial is more than nothing.","1.6 Procedure, p. 52; 1.1 Participants and Table 1, pp. 49 and 51",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_vocact__rob2_2_deviations,mcgurk2016_tsw_t36m_vocact,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_2_deviations,,some_concerns,"Open-label by necessity: participants, vocational specialists and cognitive specialists all knew the assignment. Contamination is plausible and acknowledged, because the vocational specialists in BOTH arms received the cognitive-coping training and 'there was no formal evaluation of whether vocational specialists taught or used these coping strategies in their work with clients'. The binary work outcomes are analysed on all randomised participants, which is the appropriate effect of assignment.","1.4 Enhanced VR, p. 51; Discussion, limitations, p. 55; Table 3, p. 54",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_vocact__rob2_3_missing_outcome_data,mcgurk2016_tsw_t36m_vocact,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_3_missing_outcome_data,,some_concerns,"Table 3 uses the full randomised denominators of 26 and 28 for an outcome accumulated over three years, but employment tracking was not complete for that period: 'Information on employment was available for all 54 participants (100%) during the 12 months of the study, for 52 (96%) participants in months 13-18, for 49 (88%) participants in months 19-24, for 46 (82%) participants in months 25-30, and for 42 (75%) participants in months 31-36.' No handling method is stated. Untracked time can only push a cumulative 'ever worked' numerator down, and the report does not say whether tracking loss differed by arm.","1.2.1 Work and school activity, p. 50; Table 3, p. 54",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_vocact__rob2_4_outcome_measurement,mcgurk2016_tsw_t36m_vocact,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_4_outcome_measurement,,some_concerns,"'Primary sources of information included participant self-reports and vocational specialists.' The vocational specialists were delivering the intervention and were not blind, and there is no payroll, employer or register verification. The competitive-work definition is objective enough ('jobs paying at least minimum wage, ""owned"" by the participant ... and not set aside for a person with a disability') that differential misclassification is unlikely to be large, but the assessors of the outcome were aware of the intervention received.","1.2.1 Work and school activity, p. 50",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_vocact__rob2_5_selective_reporting,mcgurk2016_tsw_t36m_vocact,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_5_selective_reporting,,some_concerns,"No protocol, analysis plan or trial registration is cited anywhere in the report, so the outcome set cannot be checked against a prespecified one. All three binary work outcomes and the continuous outcomes are reported for both arms with p-values, which is reassuring, but the Discussion introduces whole-sample figures of 54 per cent competitive work and 67 per cent any work activity that cannot be reproduced from the table counts (28/54 = 51.9 and 34/54 = 63.0 per cent).","Whole report; Table 3, p. 54; Discussion, p. 55",claude-opus-5 (batch F10),,
mcgurk2016_tsw_t36m_vocact__rob2_overall,mcgurk2016_tsw_t36m_vocact,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_overall,,some_concerns,"Some concerns in every domain and high risk in none. The randomisation mechanism is sound but produced a consequential baseline imbalance in a 54-person trial; the trial is unavoidably unblinded with outcome data partly supplied by unblinded interventionists; a quarter of the sample is untracked for the final six months of a cumulative outcome; and there is no registered protocol. None of these on its own is judged high, and the authors are candid about the first three.","1.1, 1.2.1, 1.6, Table 3 and Discussion, pp. 49-55",claude-opus-5 (batch F10),,
mervis2017_ivip_t12m_unclear__rob2_1_randomisation,mervis2017_ivip_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_1_randomisation,,some_concerns,"The report says only that participants were 'randomized to concurrently participate in IVIP or a support group (SG)'. No sequence-generation method, no allocation concealment and no stratification are described. The resulting arms are unequal, 29 against 35 out of 64, which simple randomisation can easily produce but which is left unexplained. Table 1 shows no significant baseline differences, and the authors state 'there were no differences between groups at baseline'.","2.2 Procedures, p. 130; 3. Results and Table 1, p. 132",claude-opus-5 (batch F10),,
mervis2017_ivip_t12m_unclear__rob2_2_deviations,mervis2017_ivip_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_2_deviations,,some_concerns,"Open-label: participants knew which group they attended and both therapists delivered their own condition. The report states therapists were 'blind to study hypotheses' and that different therapists led the two groups, which limits some contamination, but it says nothing about whether the referring clinicians or the vocational counsellors who later placed people into supported employment knew the allocation. That matters more here than usual, because the outcome is entry to a service those same clinicians control. No intention-to-treat statement is made.","2.3 and 2.4, pp. 130-131; 2.1 Participants, p. 130",claude-opus-5 (batch F10),,
mervis2017_ivip_t12m_unclear__rob2_3_missing_outcome_data,mervis2017_ivip_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_3_missing_outcome_data,,some_concerns,"The supported-employment outcome is reported for every randomised participant, 14/29 and 6/35 summing to 64, which is the best case for this domain. But the analysed sample for the rest of the paper cannot be verified: the ANCOVA degrees of freedom are printed as F(1, 84) for a trial of 64 people, which is arithmetically impossible, and the RM-MANOVA is printed as F(7, 47). Whether the employment denominators are as complete as they look therefore rests on the text alone.","3. Results, p. 132; Table 2, p. 132",claude-opus-5 (batch F10),,
mervis2017_ivip_t12m_unclear__rob2_4_outcome_measurement,mervis2017_ivip_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_4_outcome_measurement,,high,"The outcome is defined in one sentence, 'At follow-up, the number of participants in supported employment was tallied as an external validator', with no data source, no informant, no definition of supported employment, no wage or employer information and no statement that the assessor was blind. The report then uses two different constructs interchangeably for the same number: 'enrolled in supported employment' and 'supported employment enrollment status' describe entry to a service, while 'went on to secure supported employment' describes obtaining a job. In an unblinded trial whose intervention explicitly aims at 'critical steps towards functional improvement goals', an outcome that may be service enrolment recorded by unblinded staff is at high risk.","2.5.1.3 Supported employment, p. 131; 2.6 Statistical analyses, p. 131; 3. Results, p. 132",claude-opus-5 (batch F10),,
mervis2017_ivip_t12m_unclear__rob2_5_selective_reporting,mervis2017_ivip_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_5_selective_reporting,,some_concerns,"No protocol or trial registration is cited. Two different alpha levels are used in the same paper, 0.05 for the primary between-group comparisons and 'a more conservative 0.01' for the correlations and chi-square tests, and the supported-employment result is then declared significant at p = 0.007, which clears both. Twelve-month WBI ratings were not collected and the reason given is practical. The supported-employment comparison is reported without a confidence interval or effect size, unlike every other headline result in the paper.","2.6 Statistical analyses, p. 131; 2.5.2, p. 131; 3. Results, p. 132",claude-opus-5 (batch F10),,
mervis2017_ivip_t12m_unclear__rob2_overall,mervis2017_ivip_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_overall,,high,"Driven by outcome measurement. The trial's headline real-world finding rests on a tally whose construct the report itself does not hold constant, collected in an unblinded trial with no stated source or assessor, and it is not established that the thing counted is paid work at all. The remaining domains carry some concerns each: undescribed randomisation, no ITT statement, and analysis degrees of freedom that cannot be reconciled with the sample size.","2.1 to 3, pp. 130-132",claude-opus-5 (batch F10),,
mervis2017_sg_t12m_unclear__rob2_1_randomisation,mervis2017_sg_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_1_randomisation,,some_concerns,"The report says only that participants were 'randomized to concurrently participate in IVIP or a support group (SG)'. No sequence-generation method, no allocation concealment and no stratification are described. The resulting arms are unequal, 29 against 35 out of 64, which simple randomisation can easily produce but which is left unexplained. Table 1 shows no significant baseline differences, and the authors state 'there were no differences between groups at baseline'.","2.2 Procedures, p. 130; 3. Results and Table 1, p. 132",claude-opus-5 (batch F10),,
mervis2017_sg_t12m_unclear__rob2_2_deviations,mervis2017_sg_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_2_deviations,,some_concerns,"Open-label: participants knew which group they attended and both therapists delivered their own condition. The report states therapists were 'blind to study hypotheses' and that different therapists led the two groups, which limits some contamination, but it says nothing about whether the referring clinicians or the vocational counsellors who later placed people into supported employment knew the allocation. That matters more here than usual, because the outcome is entry to a service those same clinicians control. No intention-to-treat statement is made.","2.3 and 2.4, pp. 130-131; 2.1 Participants, p. 130",claude-opus-5 (batch F10),,
mervis2017_sg_t12m_unclear__rob2_3_missing_outcome_data,mervis2017_sg_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_3_missing_outcome_data,,some_concerns,"The supported-employment outcome is reported for every randomised participant, 14/29 and 6/35 summing to 64, which is the best case for this domain. But the analysed sample for the rest of the paper cannot be verified: the ANCOVA degrees of freedom are printed as F(1, 84) for a trial of 64 people, which is arithmetically impossible, and the RM-MANOVA is printed as F(7, 47). Whether the employment denominators are as complete as they look therefore rests on the text alone.","3. Results, p. 132; Table 2, p. 132",claude-opus-5 (batch F10),,
mervis2017_sg_t12m_unclear__rob2_4_outcome_measurement,mervis2017_sg_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_4_outcome_measurement,,high,"The outcome is defined in one sentence, 'At follow-up, the number of participants in supported employment was tallied as an external validator', with no data source, no informant, no definition of supported employment, no wage or employer information and no statement that the assessor was blind. The report then uses two different constructs interchangeably for the same number: 'enrolled in supported employment' and 'supported employment enrollment status' describe entry to a service, while 'went on to secure supported employment' describes obtaining a job. In an unblinded trial whose intervention explicitly aims at 'critical steps towards functional improvement goals', an outcome that may be service enrolment recorded by unblinded staff is at high risk.","2.5.1.3 Supported employment, p. 131; 2.6 Statistical analyses, p. 131; 3. Results, p. 132",claude-opus-5 (batch F10),,
mervis2017_sg_t12m_unclear__rob2_5_selective_reporting,mervis2017_sg_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_5_selective_reporting,,some_concerns,"No protocol or trial registration is cited. Two different alpha levels are used in the same paper, 0.05 for the primary between-group comparisons and 'a more conservative 0.01' for the correlations and chi-square tests, and the supported-employment result is then declared significant at p = 0.007, which clears both. Twelve-month WBI ratings were not collected and the reason given is practical. The supported-employment comparison is reported without a confidence interval or effect size, unlike every other headline result in the paper.","2.6 Statistical analyses, p. 131; 2.5.2, p. 131; 3. Results, p. 132",claude-opus-5 (batch F10),,
mervis2017_sg_t12m_unclear__rob2_overall,mervis2017_sg_t12m_unclear,rob2,"Cochrane RoB 2 (Sterne et al. 2019), 5 domains plus overall",rob2_overall,,high,"Driven by outcome measurement. The trial's headline real-world finding rests on a tally whose construct the report itself does not hold constant, collected in an unblinded trial with no stated source or assessor, and it is not established that the thing counted is paid work at all. The remaining domains carry some concerns each: undescribed randomisation, no ITT statement, and analysis degrees of freedom that cannot be reconciled with the sample size.","2.1 to 3, pp. 130-132",claude-opus-5 (batch F10),,
