rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
harrow2017_sz_noap20y_t240m_vocact_robinsi_2_selection,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_2_selection,Was selection of participants into the study (or into the analysis) based on participant characteristics observed after the start of intervention?,moderate,"Participants entered the cohort as consecutive acute admissions, before any of the medication histories that define the comparison groups, so entry is not post-intervention. Selection into THIS analysis is post-baseline: it requires survival and attendance at the 20-year assessment (58 of the 70 schizophrenia patients) and definitive work data at that assessment. The report states that six patients with fewer than four assessments were excluded from the continuous-versus-never comparisons but included in the per-follow-up comparisons that produce these two counts, so the 36 and the 22 are the full set with 20-year data. Losses are not described by cause or compared with completers.","harrow2017, Method, p. 268 and Method 2.1, p. 268; Results 3.2, p. 270",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_3_classification,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_3_classification,Were intervention groups clearly defined? Was the information used to define intervention groups recorded at the start of the intervention? Could classification have been affected by knowledge of the outcome?,moderate,"The groups are defined by whether antipsychotics were prescribed at the 20-year assessment, ascertained at the same interview as the outcome and prospectively at each earlier follow-up, so classification cannot have been influenced by knowledge of a later outcome. Two limits: prescription is not adherence, and the report gives no serum, pharmacy or dose verification; and this particular comparison classifies on CURRENT status only, 'regardless of whether these patients were continuously on antipsychotics throughout the 20 years', so it mixes long-term users with recent starters and recent stoppers.","harrow2017, Method 2.1, p. 268; Results 3.2, p. 270",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_4_deviations,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_4_deviations,Were there deviations from the intended intervention beyond what would be expected in usual practice? Were these unbalanced between groups and likely to have affected the outcome?,serious,"This is a naturalistic study with 'no single uniform treatment plan for all patients' and a sample that 'included a number of patients who left treatment on their own, often against medical advice'. Medication status moved between the groups over time: 25 of the 70 schizophrenia patients were prescribed antipsychotics at every assessment, 15 at none, and 24 at some but not all. Because the exposure for this comparison is status at the 20-year visit only, the groups contain heterogeneous and unbalanced treatment histories, and co-interventions (rehabilitation, psychotherapy, hospitalisation) are neither standardised nor reported by group.","harrow2017, Method 2.1, p. 268; Discussion 4.1, p. 271",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_5_missing_data,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_5_missing_data,"Were outcome data available for all, or nearly all, participants? Were participants excluded due to missing data on intervention status or other variables?",moderate,"Fifty-eight of the 70 schizophrenia patients were followed at 20 years (83%), and the 36 and 22 sum exactly to that 58, so every followed-up patient has an outcome and a medication classification at this assessment. The 12 not followed are not described, no reasons for loss are given, no completer-versus-non-completer comparison is reported, and there is no imputation or sensitivity analysis. Over 20 years in a cohort with elevated mortality, that is a material and undescribed loss.","harrow2017, Method, p. 268; Results 3.2, p. 270",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_6_outcome_measurement,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_6_outcome_measurement,Could the outcome measure have been influenced by knowledge of the intervention received? Were outcome assessors aware of the intervention received? Were the methods of outcome assessment comparable across intervention groups?,moderate,"Work functioning was rated with the Harrow Functioning Interview and scored on the Strauss-Carpenter 5-point scale by trained interviewers who were blind to the patients' diagnosis and to the results of previous follow-ups, and the same instrument was applied to both groups, which is a real strength. But medication use was assessed in the same interview, so the rater could not have been blind to the exposure, and the scale is an interviewer judgement rather than an administrative record. The outcome is also a broad composite that scores unpaid carers and half-time students as working, so it measures something wider than employment; that is a construct issue recorded on the result row, and it applies equally to both groups.","harrow2017, Method 2.2 and 2.3, pp. 268-269",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_7_selective_reporting,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_7_selective_reporting,"Is the reported effect estimate likely to be selected, on the basis of the results, from multiple outcome measurements, analyses or subgroups?",moderate,"There is no protocol, registration or prespecified analysis plan for this 2017 report of a cohort recruited in the 1970s. Work functioning is analysed at six follow-ups, by continuous-versus-never and by current-status definitions of exposure, with and without controls for psychosis, prognosis and premorbid achievement, in both logistic and proportional-odds models, and the counts reported in the text are those from one of these framings at one follow-up. The detailed per-follow-up data are in Supplemental Tables 2 to 4, which are cited but not present in the PDF, so what is not shown cannot be checked. Both directions of result are reported, including the non-significant logistic odds ratio of 1.76 (P = 0.17) alongside the significant proportional-odds 2.39 (P = 0.027).","harrow2017, Results 3.1 to 3.9, pp. 269-271; Supplemental Tables 2-4 cited on p. 269 but absent from the PDF",claude-opus-5,,
harrow2017_sz_noap20y_t240m_vocact_robinsi_overall,harrow2017_sz_noap20y_t240m_vocact,robins_i,"ROBINS-I, 2016 version (Sterne et al., BMJ 2016;355:i4919), 7 domains plus overall",robinsi_overall,Overall risk of bias,serious,"Serious, driven by confounding by indication (domain 1) and by heterogeneous, unbalanced treatment histories within a comparison defined on current medication status (domain 4). Not critical: the cohort was assembled prospectively before any exposure was defined, outcome assessors were blind to diagnosis and to previous assessments, the two groups exhaust the 20-year sample, and the authors themselves state that the data 'do not prove that antipsychotics interfere with work functioning'. For this review the counts are in any case secondary: the construct is not paid employment and the arms are non-randomised subgroups, so neither count can enter the prevalence pool or the intervention-effect pool.","harrow2017, as cited in domains 1 to 7",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi1_sample_frame,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi1_sample_frame,Was the sample frame appropriate to address the target population?,yes,"Estimand: point prevalence of any paid work at the 1-year follow-up in the whole recruited cohort. The frame is the psychiatry out-patient department of the Regional Mental Hospital, the public psychiatric hospital serving Pune district, and the stated target population is people with severe mental illness receiving public-sector psychiatric services in an urban Indian district. The frame addresses that population directly. Two limits on applicability rather than on validity, both acknowledged by the authors: people not in treatment are not captured, and participants are almost all urban, and the same team's earlier work shows employment differs markedly between urban and rural India.","khare2022b, Method, p. 238 and Discussion, limitations, p. 245",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi2_participant_sampling,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi2_participant_sampling,Were study participants sampled in an appropriate way?,unclear,"The flow diagram starts at 'Referred by psychiatrists (N = 190)', of whom 29 did not meet the inclusion criteria and 11 declined, leaving 150 enrolled. The report does not state whether referral was consecutive, random or at the treating psychiatrists' discretion, and discretionary referral could select on functioning or on interest in the topic. Everything after referral is documented, but the step that determines representativeness is not described.","khare2022b, Figure 1, p. 239; Method, Participants, p. 238",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi3_sample_size,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi3_sample_size,Was the sample size adequate?,yes,"The estimate rests on 107 participants with observed follow-up status. At the derived 53/107, the exact binomial 95% interval is approximately 39.7% to 59.4%, which is adequate precision for a single-cohort proportion.","khare2022b, Results, p. 239",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi4_subjects_setting_described,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi4_subjects_setting_described,Were the study subjects and the setting described in detail?,yes,"The site, district and service type are given, the five inclusion criteria are listed, the referral-to-follow-up flow is itemised, and participants are described by sex, diagnosis mix (90% schizophrenia-schizoaffective), employer type, hours worked, monthly income, job duration and, in the companion report, age (mean 38.5 years), education (mean 10.9 years) and duration of illness (mean 13.8 years). Standardised symptom measures were not administered, which the authors record as a limitation.","khare2022b, Method and Results, pp. 238-240 and Table 1, p. 240; khare2022, Table 2, p. 4",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi5_coverage_of_sample,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi5_coverage_of_sample,Was the data analysis conducted with sufficient coverage of the identified sample?,no,"One hundred and seven of the 150 enrolled participants (71.3%) are covered. The loss is itemised (30 unable to contact, 7 psychiatric hospitalisation, 3 deaths, 2 declined, 1 missed appointment) and, unusually, tested: participants with a prior psychiatric hospitalisation and a longer duration of illness were significantly LESS likely to complete the follow-up. Both are plausibly associated with not working, so the missingness is informative about the outcome. No imputation, weighting or bounding analysis was applied.","khare2022b, Results, p. 239 and Figure 1, p. 239; Supplemental Table 1 cited on p. 239 but not present in the PDF",claude-opus-5,,upward: those least likely to be working were the least likely to be re-interviewed
khare2022b_cohort_t12m_paidany_jbi6_condition_identification,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi6_condition_identification,Were valid methods used for the identification of the condition?,no,"Diagnosis was taken from the medical record. No standardised diagnostic instrument was administered and no research confirmation was made, and the authors list exactly this as their first limitation: 'the lack of standardized measures to assess diagnosis and symptoms limits what is known about the clinical functioning of the study participants'. The review's population gate depends on the share with a qualifying psychosis diagnosis (90% schizophrenia-schizoaffective), and that share rests on record diagnoses alone.","khare2022b, Method, Participants, p. 238 and Discussion, limitations, p. 244; khare2022, Method 2.1, p. 2",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi7_condition_measurement,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi7_condition_measurement,"Was the condition measured in a standard, reliable way for all participants?",yes,"Current work status was ascertained for every participant at both assessments with the same semi-structured interview, developed for the team's earlier study and administered by two trained Master's-level interviewers and the first author, and for every employed participant it collected job title, employer, duties, hours worked per week and monthly income. The measure is self-report rather than register-verified and some follow-up interviews were conducted by telephone rather than face to face, which limits comparability at the margin but does not make ascertainment non-standard.","khare2022b, Method, Procedure and Measures, p. 238",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi8_statistical_analysis,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi8_statistical_analysis,Was there appropriate statistical analysis?,yes,"The quantity is a simple proportion on a stated denominator, and the report prints the complete baseline-by-follow-up cross-classification of the same 107 people (45 + 52 + 2 + 8 = 107), so the count behind the printed 49.5% is fully checkable and reproduces exactly. Stability of work status is analysed with a kappa and a McNemar test, both appropriate for paired binary data. No confidence interval is given for the prevalence itself, and no adjustment is made for the informative attrition documented in domain 5.","khare2022b, Results, p. 239; Statistical Analyses, p. 238",claude-opus-5,,
khare2022b_cohort_t12m_paidany_jbi9_response_rate,khare2022b_cohort_t12m_paidany,jbi_prevalence,"JBI critical appraisal checklist for studies reporting prevalence data, 9 items (Munn et al.)",jbi9_response_rate,"Was the response rate adequate, and if not, was the low response rate managed appropriately?",no,"The follow-up response rate is 71.3%, which is on the low side for a one-year follow-up, and it is documented rather than managed: every loss is itemised and the completer-versus-non-completer comparison is run and reported as significant on two prognostically relevant variables, but nothing is then done about it. No weighting, no imputation, no worst-case or best-case bounding. Recording the problem clearly is a strength of the report; leaving it unaddressed is what makes this domain no.","khare2022b, Results, p. 239 and Figure 1, p. 239",claude-opus-5,,
