rob_assessment_id,result_id,rob_tool,rob_tool_version,domain,signalling_responses,judgement,rationale,source_location,assessor,checker,bias_direction
basaraba2023_training_t15m_eet__jbi2_participant_sampling,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi2_participant_sampling,,yes,"A census of programme enrolees rather than a selected sample; no eligibility restriction beyond the programme's own age, diagnosis and duration criteria.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi3_sample_size,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi3_sample_size,,yes,1038 clients in the training set and 480 with data at this timepoint; ample for a descriptive proportion.,"Methods, Statistical Analysis, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi4_subjects_setting_described,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi4_subjects_setting_described,,unclear,"Age, sex and site network are given for the full 1298, and the service model is described, but the analysed training subset of 1038 is not separately characterised in the main paper; the eMethods and eTables that describe the holdout split were not available with this PDF.","Results, p. 51; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi5_coverage_of_sample,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi5_coverage_of_sample,,no,"The rates are reported for the training/cross-validation split only (1038 of 1298 clients, 19 of 20 sites); the holdout set's distributions are described as 'similar' with no counts. Within the training set, 480 of 1038 (46 per cent) have an outcome at this timepoint. The shortfall is a mixture of administrative censoring from the rolling cohort (24.7 per cent enrolled less than 24 months before data retrieval) and discharge before two years (49.8 per cent), which are not distinguished per timepoint.","Methods, Statistical Analysis, p. 51; Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi6_condition_identification,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi6_condition_identification,,yes,"The composite is defined explicitly and its components are named: enrolment in an education programme (including high school, vocational training, college or graduate study) or any paid employment (competitive or noncompetitive work, self-employment or internship). It is a valid measure of the composite, though by construction it cannot identify paid employment on its own.","Methods, Measures, Outcomes, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi7_condition_measurement,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi7_condition_measurement,,unclear,"The same standardised quarterly form is used for every client, but it is completed by the primary clinician 'based on all information provided by the participant, their family, and other team members', with no independent verification and no reliability data for this item.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi8_statistical_analysis,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi8_statistical_analysis,,yes,"The Table reports positive over total counts at each timepoint, which is the appropriate presentation for a prevalence; the imputation used elsewhere applies to model predictors, not to this descriptive outcome table.","Table, p. 52; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t15m_eet__jbi9_response_rate,basaraba2023_training_t15m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi9_response_rate,,no,"480 of the 1038 training clients (46 per cent) contribute at this timepoint. The reasons for the shortfall are stated in aggregate but no comparison of clients with and without an observed outcome is reported for the descriptive table, and no adjustment is made to it.","Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi1_sample_frame,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi1_sample_frame,,yes,"The frame is 'all patients enrolled in the OnTrackNY program', a statewide coordinated specialty care network of 20 sites, over a defined five-year window; appropriate for an early psychosis service population.","Design Setting and Participants, p. 49; Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi2_participant_sampling,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi2_participant_sampling,,yes,"A census of programme enrolees rather than a selected sample; no eligibility restriction beyond the programme's own age, diagnosis and duration criteria.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi3_sample_size,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi3_sample_size,,yes,1038 clients in the training set and 409 with data at this timepoint; ample for a descriptive proportion.,"Methods, Statistical Analysis, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi4_subjects_setting_described,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi4_subjects_setting_described,,unclear,"Age, sex and site network are given for the full 1298, and the service model is described, but the analysed training subset of 1038 is not separately characterised in the main paper; the eMethods and eTables that describe the holdout split were not available with this PDF.","Results, p. 51; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi5_coverage_of_sample,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi5_coverage_of_sample,,no,"The rates are reported for the training/cross-validation split only (1038 of 1298 clients, 19 of 20 sites); the holdout set's distributions are described as 'similar' with no counts. Within the training set, 409 of 1038 (39 per cent) have an outcome at this timepoint. The shortfall is a mixture of administrative censoring from the rolling cohort (24.7 per cent enrolled less than 24 months before data retrieval) and discharge before two years (49.8 per cent), which are not distinguished per timepoint.","Methods, Statistical Analysis, p. 51; Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi6_condition_identification,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi6_condition_identification,,yes,"The composite is defined explicitly and its components are named: enrolment in an education programme (including high school, vocational training, college or graduate study) or any paid employment (competitive or noncompetitive work, self-employment or internship). It is a valid measure of the composite, though by construction it cannot identify paid employment on its own.","Methods, Measures, Outcomes, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi7_condition_measurement,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi7_condition_measurement,,unclear,"The same standardised quarterly form is used for every client, but it is completed by the primary clinician 'based on all information provided by the participant, their family, and other team members', with no independent verification and no reliability data for this item.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi8_statistical_analysis,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi8_statistical_analysis,,yes,"The Table reports positive over total counts at each timepoint, which is the appropriate presentation for a prevalence; the imputation used elsewhere applies to model predictors, not to this descriptive outcome table.","Table, p. 52; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t18m_eet__jbi9_response_rate,basaraba2023_training_t18m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi9_response_rate,,no,"409 of the 1038 training clients (39 per cent) contribute at this timepoint. The reasons for the shortfall are stated in aggregate but no comparison of clients with and without an observed outcome is reported for the descriptive table, and no adjustment is made to it.","Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi1_sample_frame,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi1_sample_frame,,yes,"The frame is 'all patients enrolled in the OnTrackNY program', a statewide coordinated specialty care network of 20 sites, over a defined five-year window; appropriate for an early psychosis service population.","Design Setting and Participants, p. 49; Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi2_participant_sampling,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi2_participant_sampling,,yes,"A census of programme enrolees rather than a selected sample; no eligibility restriction beyond the programme's own age, diagnosis and duration criteria.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi3_sample_size,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi3_sample_size,,yes,1038 clients in the training set and 334 with data at this timepoint; ample for a descriptive proportion.,"Methods, Statistical Analysis, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi4_subjects_setting_described,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi4_subjects_setting_described,,unclear,"Age, sex and site network are given for the full 1298, and the service model is described, but the analysed training subset of 1038 is not separately characterised in the main paper; the eMethods and eTables that describe the holdout split were not available with this PDF.","Results, p. 51; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi5_coverage_of_sample,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi5_coverage_of_sample,,no,"The rates are reported for the training/cross-validation split only (1038 of 1298 clients, 19 of 20 sites); the holdout set's distributions are described as 'similar' with no counts. Within the training set, 334 of 1038 (32 per cent) have an outcome at this timepoint. The shortfall is a mixture of administrative censoring from the rolling cohort (24.7 per cent enrolled less than 24 months before data retrieval) and discharge before two years (49.8 per cent), which are not distinguished per timepoint.","Methods, Statistical Analysis, p. 51; Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi6_condition_identification,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi6_condition_identification,,yes,"The composite is defined explicitly and its components are named: enrolment in an education programme (including high school, vocational training, college or graduate study) or any paid employment (competitive or noncompetitive work, self-employment or internship). It is a valid measure of the composite, though by construction it cannot identify paid employment on its own.","Methods, Measures, Outcomes, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi7_condition_measurement,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi7_condition_measurement,,unclear,"The same standardised quarterly form is used for every client, but it is completed by the primary clinician 'based on all information provided by the participant, their family, and other team members', with no independent verification and no reliability data for this item.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi8_statistical_analysis,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi8_statistical_analysis,,yes,"The Table reports positive over total counts at each timepoint, which is the appropriate presentation for a prevalence; the imputation used elsewhere applies to model predictors, not to this descriptive outcome table.","Table, p. 52; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t21m_eet__jbi9_response_rate,basaraba2023_training_t21m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi9_response_rate,,no,"334 of the 1038 training clients (32 per cent) contribute at this timepoint. The reasons for the shortfall are stated in aggregate but no comparison of clients with and without an observed outcome is reported for the descriptive table, and no adjustment is made to it.","Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi1_sample_frame,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi1_sample_frame,,yes,"The frame is 'all patients enrolled in the OnTrackNY program', a statewide coordinated specialty care network of 20 sites, over a defined five-year window; appropriate for an early psychosis service population.","Design Setting and Participants, p. 49; Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi2_participant_sampling,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi2_participant_sampling,,yes,"A census of programme enrolees rather than a selected sample; no eligibility restriction beyond the programme's own age, diagnosis and duration criteria.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi3_sample_size,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi3_sample_size,,yes,1038 clients in the training set and 265 with data at this timepoint; ample for a descriptive proportion.,"Methods, Statistical Analysis, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi4_subjects_setting_described,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi4_subjects_setting_described,,unclear,"Age, sex and site network are given for the full 1298, and the service model is described, but the analysed training subset of 1038 is not separately characterised in the main paper; the eMethods and eTables that describe the holdout split were not available with this PDF.","Results, p. 51; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi5_coverage_of_sample,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi5_coverage_of_sample,,no,"The rates are reported for the training/cross-validation split only (1038 of 1298 clients, 19 of 20 sites); the holdout set's distributions are described as 'similar' with no counts. Within the training set, 265 of 1038 (26 per cent) have an outcome at this timepoint. The shortfall is a mixture of administrative censoring from the rolling cohort (24.7 per cent enrolled less than 24 months before data retrieval) and discharge before two years (49.8 per cent), which are not distinguished per timepoint.","Methods, Statistical Analysis, p. 51; Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi6_condition_identification,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi6_condition_identification,,yes,"The composite is defined explicitly and its components are named: enrolment in an education programme (including high school, vocational training, college or graduate study) or any paid employment (competitive or noncompetitive work, self-employment or internship). It is a valid measure of the composite, though by construction it cannot identify paid employment on its own.","Methods, Measures, Outcomes, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi7_condition_measurement,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi7_condition_measurement,,unclear,"The same standardised quarterly form is used for every client, but it is completed by the primary clinician 'based on all information provided by the participant, their family, and other team members', with no independent verification and no reliability data for this item.","Methods, Sample and Setting, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi8_statistical_analysis,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi8_statistical_analysis,,yes,"The Table reports positive over total counts at each timepoint, which is the appropriate presentation for a prevalence; the imputation used elsewhere applies to model predictors, not to this descriptive outcome table.","Table, p. 52; Methods, Statistical Analysis, p. 51",claude-opus-5 (Stage F batch F03),,
basaraba2023_training_t24m_eet__jbi9_response_rate,basaraba2023_training_t24m_eet,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi9_response_rate,,no,"265 of the 1038 training clients (26 per cent) contribute at this timepoint. The reasons for the shortfall are stated in aggregate but no comparison of clients with and without an observed outcome is reported for the descriptive table, and no adjustment is made to it.","Results, p. 51; Table, p. 52",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi1_sample_frame,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi1_sample_frame,,yes,"The frame is an administrative census of veterans treated in the VHA with two or more schizophrenia diagnosis records, which captures the target population of that care system completely. It is a care system population rather than a general population: 92 per cent male, median age 58 to 59.","Methods, Data Source and Study Design; Figure 1, PDF p. 6; Table 1, PDF p. 3",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi2_participant_sampling,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi2_participant_sampling,,no,"The analysed sample is not the identified cohort. From 119,343 veterans with schizophrenia, this arm is a propensity-score-matched relapse subset of 16,862, matched 1:1 on age, sex, race, region, residence, index year and Charlson index. Matching discards most of the nonrelapse group and selects on relapse history, which is strongly associated with employment, so the arm cannot represent the cohort's employment rate.","Methods, Statistical Analysis; Figure 1, PDF p. 6",claude-opus-5 (Stage F batch F03),,Underestimates employment relative to the whole us_vha schizophrenia cohort: the arm is selected on prior relapse.
benson2022_relapse_mostrecent_paidany__jbi3_sample_size,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi3_sample_size,,yes,"16,862 veterans, of whom 16,311 have an observed employment status; sampling error is negligible relative to the biases above.","Table 3, PDF p. 5",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi4_subjects_setting_described,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi4_subjects_setting_described,,yes,"Table 1 gives age, age bands, sex, race, region, urban residence, Charlson index and bands, and thirteen comorbidities including substance use, PTSD, anxiety and suicidality, with the data source and study period described.","Table 1, PDF p. 3; Methods, Data Source",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi5_coverage_of_sample,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi5_coverage_of_sample,,yes,"Employment status is observed for 16,311 of 16,862 (96.7 per cent); veterans with missing data are reported explicitly as their own category rather than being silently dropped or imputed.","Table 3, PDF p. 5; Methods, Study Outcomes",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi6_condition_identification,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi6_condition_identification,,unclear,"Employment status comes from linkage to the Veterans Benefits Administration Corporate Database, which is updated biannually. None of the six categories is defined, no validation of the field against any reference is reported, and it is a benefits administration record rather than a labour market measure.","Methods, Data Source; Table 3, PDF p. 5",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi7_condition_measurement,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi7_condition_measurement,,no,"The same administrative field is used for everyone, but the timing is not standardised: the value is 'based on the most recent nonmissing data during the study period', a period of 1 January 2013 to 30 September 2019 that includes the pre-index baseline, and the authors state that 'because a cross-sectional approach was used in examining societal outcomes across the full study period, no temporality was applied between the exposure (relapse) and the outcomes of interest'. Employment is therefore measured at a different, unknown date for each veteran, and the source is updated only twice a year.","Methods, Study Outcomes and Data Source; Discussion, limitations",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi8_statistical_analysis,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi8_statistical_analysis,,no,"The descriptive statistics contain arithmetic errors. Table 3's relapse column prints '577 (5.4)' for full-time employment when 577 of 16,862 is 3.4 per cent, and that column's percentages sum to 102.0; Table 1 prints '587,581 (3.4)' for cancer in a cohort of 16,862. The counts themselves reconcile exactly to the cohort n, so the errors are in the printed statistics rather than the underlying counts, but they are not corrected or acknowledged.","Table 3 and Table 1, PDF p. 5 and p. 3",claude-opus-5 (Stage F batch F03),,
benson2022_relapse_mostrecent_paidany__jbi9_response_rate,benson2022_relapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi9_response_rate,,yes,"Missing employment data are quantified and reported as a separate category (551 of 16,862, 3.3 per cent), which is better than the sibling report lin2022, where no missing category is reported at all.","Table 3, PDF p. 5; Methods, Study Outcomes",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi1_sample_frame,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi1_sample_frame,,yes,"The frame is an administrative census of veterans treated in the VHA with two or more schizophrenia diagnosis records, which captures the target population of that care system completely. It is a care system population rather than a general population: 92 per cent male, median age 58 to 59.","Methods, Data Source and Study Design; Figure 1, PDF p. 6; Table 1, PDF p. 3",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi2_participant_sampling,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi2_participant_sampling,,no,"The analysed sample is not the identified cohort. From 119,343 veterans with schizophrenia, this arm is a propensity-score-matched nonrelapse subset of 16,862, matched 1:1 on age, sex, race, region, residence, index year and Charlson index. Matching discards most of the nonrelapse group and selects on relapse history, which is strongly associated with employment, so the arm cannot represent the cohort's employment rate.","Methods, Statistical Analysis; Figure 1, PDF p. 6",claude-opus-5 (Stage F batch F03),,Overestimates employment relative to the whole us_vha schizophrenia cohort: the arm excludes everyone who relapsed in the year before index.
benson2022_nonrelapse_mostrecent_paidany__jbi3_sample_size,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi3_sample_size,,yes,"16,862 veterans, of whom 16,361 have an observed employment status; sampling error is negligible relative to the biases above.","Table 3, PDF p. 5",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi4_subjects_setting_described,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi4_subjects_setting_described,,yes,"Table 1 gives age, age bands, sex, race, region, urban residence, Charlson index and bands, and thirteen comorbidities including substance use, PTSD, anxiety and suicidality, with the data source and study period described.","Table 1, PDF p. 3; Methods, Data Source",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi5_coverage_of_sample,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi5_coverage_of_sample,,yes,"Employment status is observed for 16,361 of 16,862 (97.0 per cent); veterans with missing data are reported explicitly as their own category rather than being silently dropped or imputed.","Table 3, PDF p. 5; Methods, Study Outcomes",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi6_condition_identification,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi6_condition_identification,,unclear,"Employment status comes from linkage to the Veterans Benefits Administration Corporate Database, which is updated biannually. None of the six categories is defined, no validation of the field against any reference is reported, and it is a benefits administration record rather than a labour market measure.","Methods, Data Source; Table 3, PDF p. 5",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi7_condition_measurement,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi7_condition_measurement,,no,"The same administrative field is used for everyone, but the timing is not standardised: the value is 'based on the most recent nonmissing data during the study period', a period of 1 January 2013 to 30 September 2019 that includes the pre-index baseline, and the authors state that 'because a cross-sectional approach was used in examining societal outcomes across the full study period, no temporality was applied between the exposure (relapse) and the outcomes of interest'. Employment is therefore measured at a different, unknown date for each veteran, and the source is updated only twice a year.","Methods, Study Outcomes and Data Source; Discussion, limitations",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi8_statistical_analysis,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi8_statistical_analysis,,no,"The descriptive statistics contain arithmetic errors. Table 3's relapse column prints '577 (5.4)' for full-time employment when 577 of 16,862 is 3.4 per cent, and that column's percentages sum to 102.0; Table 1 prints '587,581 (3.4)' for cancer in a cohort of 16,862. The counts themselves reconcile exactly to the cohort n, so the errors are in the printed statistics rather than the underlying counts, but they are not corrected or acknowledged.","Table 3 and Table 1, PDF p. 5 and p. 3",claude-opus-5 (Stage F batch F03),,
benson2022_nonrelapse_mostrecent_paidany__jbi9_response_rate,benson2022_nonrelapse_mostrecent_paidany,jbi_prevalence,JBI 2020 checklist for prevalence studies,jbi9_response_rate,,yes,"Missing employment data are quantified and reported as a separate category (501 of 16,862, 3.0 per cent), which is better than the sibling report lin2022, where no missing category is reported at all.","Table 3, PDF p. 5; Methods, Study Outcomes",claude-opus-5 (Stage F batch F03),,
